"Race Time","Course","Distance (y)","Race Type","Position","Horse","Weight (pounds)","SP Odds Decimal","BF Decimal SP","Won (1=Won, 0=Lost)","Proform Speed Rating","Evening Price","Breakfast Price","Morning Price","Won P/L Before"
"13/09/2024 5:05:00 PM","Chester","1541","Turf","5","Mercurial","126","5","5.21","0","56","4","4.33","5","-10.5"
"13/09/2024 5:05:00 PM","Chester","1541","Turf","6","Master Zoffany","134","13","15.37","0","56","13","13","13","28.5"
"13/09/2024 5:05:00 PM","Chester","1541","Turf","7","Mudamer","136","19","23.93","0","49","21","17","17","10"
"13/09/2024 5:05:00 PM","Chester","1541","Turf","8","Berkshire Nugget","125","12","17.31","0","49","8.5","11","11","-8.89"
"13/09/2024 5:05:00 PM","Chester","1541","Turf","9","Phoenix Of Dreams","129","9.5","11.5","0","46","9","11","11","-5"
"13/09/2024 5:05:00 PM","Chester","1541","Turf","10","Reidh","137","9.5","11","0","44","9","8","7","-6.17"
"13/09/2024 5:05:00 PM","Chester","1541","Turf","11","Star Zinc","131","81","184.17","0","40","51","51","41","0.38"
"13/09/2024 5:20:00 PM","Doncaster","1322","Turf","1","Shout","133","7","8.2","1","64","9","6.5","5","-0.38"
"13/09/2024 5:20:00 PM","Doncaster","1322","Turf","2","Artagnan","137","3.5","3.86","0","60","3.75","3.75","3.5","12"
"13/09/2024 5:20:00 PM","Doncaster","1322","Turf","3","Far Above The Law","126","6.5","7.08","0","60","6","7","8","-3.75"
"13/09/2024 5:20:00 PM","Doncaster","1322","Turf","4","Blinky","127","13","16.5","0","59","15","12","11","1.5"
"13/09/2024 5:20:00 PM","Doncaster","1322","Turf","5","Wheels Of Fire","134","5","5.68","0","58","9","9","9","-2.67"
"13/09/2024 5:20:00 PM","Doncaster","1322","Turf","6","Rare Change","125","6","6.8","0","54","8","8","4.5","-6"
"13/09/2024 5:20:00 PM","Doncaster","1322","Turf","7","Shazani","127","12","14.5","0","52","12","13","17","2.5"
"13/09/2024 5:20:00 PM","Doncaster","1322","Turf","8","Equalised","121","34","42.37","0","34","21","21","17","-3"
"13/09/2024 5:25:00 PM","Sandown","2189","Turf","1","Tipsy Tiger","131","2.38","2.48","1","55","3.5","2.88","2.2","-0.5"
"13/09/2024 5:25:00 PM","Sandown","2189","Turf","2","Amancio","127","4.5","5.18","0","55","7.5","8.5","5","-11.5"
"13/09/2024 5:25:00 PM","Sandown","2189","Turf","3","Odin Legacy","134","19","24.01","0","54","6","6","10","-3"
"13/09/2024 5:25:00 PM","Sandown","2189","Turf","4","Nini Star","133","17","20.17","0","53","15","17","15","-2"
"13/09/2024 5:25:00 PM","Sandown","2189","Turf","5","Monteria","132","17","23","0","52","51","34","15","20"
"13/09/2024 5:25:00 PM","Sandown","2189","Turf","6","Maso Bastie","141","9.5","11.82","0","50","12","12","12","-7.13"
"13/09/2024 5:25:00 PM","Sandown","2189","Turf","7","Forca Timao","142","51","85.76","0","47","17","23","34","28"
"13/09/2024 5:25:00 PM","Sandown","2189","Turf","8","John Chard VC","136","7.5","7.8","0","46","5","6.5","8","-9.38"
"13/09/2024 5:25:00 PM","Sandown","2189","Turf","9","Junkanoo","140","15","18.4","0","45","11","11","21","61.22"
"13/09/2024 5:33:00 PM","Salisbury","2181","Turf","1","Military Academy","137","2.88","3.31","1","76","2.38","2.38","2.63","1.75"
"13/09/2024 5:33:00 PM","Salisbury","2181","Turf","2","At No Time","125","7.5","10.5","0","71","9","9","15",""
"13/09/2024 5:33:00 PM","Salisbury","2181","Turf","3","Valvano","137","1.67","1.67","0","71","2.25","2.25","1.83","-0.27"
"13/09/2024 5:33:00 PM","Salisbury","2181","Turf","4","Wiltshire Wonder","136","81","200","0","66","34","34","51","1.5"
"13/09/2024 5:33:00 PM","Salisbury","2181","Turf","5","Sixfiveseven","136","151","784.12","0","66","101","101","101","-2"
"13/09/2024 5:33:00 PM","Salisbury","2181","Turf","6","Fire And Rain","125","151","780","0","64","101","101","101","-1"
"13/09/2024 5:40:00 PM","Chester","2270","Turf","1","Aviemore","137","2.5","2.96","1","62","2.5","2.5","2.38","-1"
"13/09/2024 5:40:00 PM","Chester","2270","Turf","2","Phone Tag","127","19","23","0","59","13","13","12","-7"
"13/09/2024 5:40:00 PM","Chester","2270","Turf","3","User Amistoso","137","4.33","4.67","0","57","4.5","5","5.5","-7"
"13/09/2024 5:40:00 PM","Chester","2270","Turf","4","Celtic Warrior","137","4","4.48","0","55","3.5","3","3.5","-9.1"
"13/09/2024 5:40:00 PM","Chester","2270","Turf","5","Foreseen","133","34","46.62","0","54","26","26","21","-1"
"13/09/2024 5:40:00 PM","Chester","2270","Turf","6","Classy Boy","134","7","8.27","0","40","11","15","11","-1.75"
"13/09/2024 5:55:00 PM","Doncaster","1103","Turf","1","Fantasy Master","132","5","6.2","1","67","7","7","4","82"
"13/09/2024 5:55:00 PM","Doncaster","1103","Turf","2","South Parade","122","5","6.6","0","66","9","8","8","-5"
"13/09/2024 5:55:00 PM","Doncaster","1103","Turf","3","Water Of Leith","123","17","21.33","0","65","21","21","17","13.25"
"13/09/2024 5:55:00 PM","Doncaster","1103","Turf","4","Paddy's Day","129","15","18","0","63","17","17","15","-5.5"
"13/09/2024 5:55:00 PM","Doncaster","1103","Turf","5","Count D'Orsay","134","34","42","0","63","21","21","26","-35.17"
"13/09/2024 5:55:00 PM","Doncaster","1103","Turf","6","Rebel Path","132","8.5","9.2","0","62","11","11","10","-10"
"13/09/2024 5:55:00 PM","Doncaster","1103","Turf","7","Strong Johnson","131","6","7.33","0","62","7.5","7.5","6","-20.17"
"13/09/2024 5:55:00 PM","Doncaster","1103","Turf","8","Protest Rally","119","17","24","0","61","15","15","17","-1"
"13/09/2024 5:55:00 PM","Doncaster","1103","Turf","9","Cluedo","131","13","18.95","0","60","7.5","7.5","10","-4"
"13/09/2024 5:55:00 PM","Doncaster","1103","Turf","10","State Of Madness","129","81","135.1","0","57","34","34","41","-4"
"13/09/2024 5:55:00 PM","Doncaster","1103","Turf","11","Seantrabh","134","13","16.65","0","57","13","13","21","-1.63"
"13/09/2024 5:55:00 PM","Doncaster","1103","Turf","12","Princess Karine","132","13","15.53","0","55","11","11","11","-12.63"
"13/09/2024 5:55:00 PM","Doncaster","1103","Turf","13","Hurt You Never","127","34","46.11","0","55","34","34","21","47.81"
"13/09/2024 5:55:00 PM","Doncaster","1103","Turf","14","Digital","140","12","16.27","0","54","17","17","13","-14.18"
"13/09/2024 6:03:00 PM","Salisbury","3124","Turf","1","Quickthorn","133","1.22","1.24","1","74","1.62","1.62","1.14","21"
"13/09/2024 6:03:00 PM","Salisbury","3124","Turf","2","Drawn To Dream","128","7","8.75","0","72","9","9","8.5","-4"
"13/09/2024 6:03:00 PM","Salisbury","3124","Turf","3","Salsada","128","10","11.5","0","68","41","41","15","0.33"
"13/09/2024 6:35:00 PM","Salisbury","1320","Turf","1","Bishop's Crown","136","5.5","6","1","64","6.5","6.5","6.5","-2.5"
"13/09/2024 6:35:00 PM","Salisbury","1320","Turf","2","Snuggle","123","19","20.8","0","63","21","21","17","-9"
"13/09/2024 6:35:00 PM","Salisbury","1320","Turf","3","Hierarchy","129","15","17","0","62","17","17","17","-6.25"
"13/09/2024 6:35:00 PM","Salisbury","1320","Turf","4","Grenham Bay","126","12","14.5","0","61","10","10","10","-12"
"13/09/2024 6:35:00 PM","Salisbury","1320","Turf","5","Tiriac","137","5","5.3","0","60","6","6","6","4"
"13/09/2024 6:35:00 PM","Salisbury","1320","Turf","6","Ray Vonn","129","10","10.69","0","58","10","10","10","7.33"
"13/09/2024 6:35:00 PM","Salisbury","1320","Turf","7","Strike","125","8.5","10","0","58","5.5","5.5","6.5","-8.25"
"13/09/2024 6:35:00 PM","Salisbury","1320","Turf","8","Conquest Of Power","117","51","67.57","0","58","34","34","34","55.33"
"13/09/2024 6:35:00 PM","Salisbury","1320","Turf","9","Capote's Dream","125","5","6.47","0","57","3.75","3.75","3.75","-7.65"
"13/09/2024 6:35:00 PM","Salisbury","1320","Turf","10","Extrication","132","8","8.98","0","52","11","11","9.5","-5"
"13/09/2024 7:10:00 PM","Salisbury","1320","Turf","1","Land Of Magic","129","7","8","1","68","13","9","8.5","-3"
"13/09/2024 7:10:00 PM","Salisbury","1320","Turf","2","Moe's Legacy","123","7","7.57","0","67","9","10","7","0"
"13/09/2024 7:10:00 PM","Salisbury","1320","Turf","3","Unico","127","19","22","0","62","10","12","17","5.5"
"13/09/2024 7:10:00 PM","Salisbury","1320","Turf","4","Sub Thirteen","133","8.5","10.5","0","62","6","6","7","6.5"
"13/09/2024 7:10:00 PM","Salisbury","1320","Turf","5","Thunderous Love","121","15","17.5","0","61","21","21","23","16"
"13/09/2024 7:10:00 PM","Salisbury","1320","Turf","6","Glitterella","136","6","6.52","0","59","4.5","5","5","-7"
"13/09/2024 7:10:00 PM","Salisbury","1320","Turf","7","Art Fantastique","128","9","10.5","0","57","11","11","11","3.63"
"13/09/2024 7:10:00 PM","Salisbury","1320","Turf","8","Clyde Bay","131","34","48","0","57","21","17","13","-4"
"13/09/2024 7:10:00 PM","Salisbury","1320","Turf","9","Intertwined","128","9.5","10.51","0","57","17","13","15","-5"
"13/09/2024 7:10:00 PM","Salisbury","1320","Turf","10","Twisted Tiara","130","41","63.6","0","56","34","34","51","1.5"
"13/09/2024 7:10:00 PM","Salisbury","1320","Turf","11","Port Hedland","129","4.5","5.33","0","50","3.5","3.75","4","-5"
"14/09/2024 1:10:00 PM","Leopardstown","1540","Turf","1","Chantez","128","2.2","2.4","1","71","3","2.88","2.88","-0.17"
"14/09/2024 1:10:00 PM","Leopardstown","1540","Turf","2","Garden Of Eden","128","26","32.09","0","70","21","41","41","16"
"14/09/2024 1:10:00 PM","Leopardstown","1540","Turf","3","Bubbling","128","3.25","3.5","0","70","2.75","2.38","2.38","0.63"
"14/09/2024 1:10:00 PM","Leopardstown","1540","Turf","4","Easy Mover","128","9","11","0","69","17","26","26","2"
"14/09/2024 1:10:00 PM","Leopardstown","1540","Turf","5","Nancy J","128","21","26","0","68","11","13","13","6.5"
"14/09/2024 1:10:00 PM","Leopardstown","1540","Turf","6","Mojave River","128","7.5","8.83","0","68","6","6.5","6.5",""
"14/09/2024 1:10:00 PM","Leopardstown","1540","Turf","7","Indigo Dream","128","34","54.93","0","68","26","26","26","-3"
"14/09/2024 1:10:00 PM","Leopardstown","1540","Turf","8","And So To Bed","128","29","38.81","0","66","15","17","17","2.5"
"14/09/2024 1:10:00 PM","Leopardstown","1540","Turf","9","Unexpected Issues","128","126","330","0","53","26","34","34","1"
"14/09/2024 1:35:00 PM","Chester","1541","Turf","1","Tactical Plan","129","4","3.76","1","64","5","4.33","3.25","-6"
"14/09/2024 1:35:00 PM","Chester","1541","Turf","2","Mayday Malone","133","13","13.08","0","63","11","11","11","-2"
"14/09/2024 1:35:00 PM","Chester","1541","Turf","3","Sir Peter Fossick","131","3.75","3.65","0","59","3.25","3.25","3","-3"
"14/09/2024 1:35:00 PM","Chester","1541","Turf","4","It'sneverjustone","129","21","26.54","0","58","19","21","21","-2"
"14/09/2024 1:35:00 PM","Chester","1541","Turf","5","Noble Phoenix","131","3.75","3.4","0","57","6.5","6.5","8","-1"
"14/09/2024 1:35:00 PM","Chester","1541","Turf","6","Eva's Eyes","124","101","165.85","0","53","34","41","34","-2"
"14/09/2024 1:35:00 PM","Chester","1541","Turf","7","In The Sunshine","128","26","30.69","0","51","26","34","26",""
"14/09/2024 1:40:00 PM","Leopardstown","1760","Turf","1","Green Impact","131","3.5","3.98","1","64","3.25","3.25","3.25","0.38"
"14/09/2024 1:40:00 PM","Leopardstown","1760","Turf","2","Delacroix","131","1.83","2.02","0","63","2","1.83","2","-0.6"
"14/09/2024 1:40:00 PM","Leopardstown","1760","Turf","3","Bernard Shaw","131","6.5","7.2","0","63","4.5","7","5.5","-0.5"
"14/09/2024 1:40:00 PM","Leopardstown","1760","Turf","4","Green Triangle","131","8.5","9.12","0","52","15","13","15","-3.47"
"14/09/2024 1:50:00 PM","Doncaster","1546","Turf","1","Bay City Roller","128","5.5","3.88","1","73","8.5","7.5","6.5","2.69"
"14/09/2024 1:50:00 PM","Doncaster","1546","Turf","2","Monumental","128","8.5","5.87","0","72","17","19","13","-0.63"
"14/09/2024 1:50:00 PM","Doncaster","1546","Turf","3","Aftermath","128","12","9.21","0","70","9","9","8.5","-1"
"14/09/2024 1:50:00 PM","Doncaster","1546","Turf","4","Wolf Of Badenoch","128","4.5","3.27","0","61","4","3.5","3.5","6.5"
"14/09/2024 1:50:00 PM","Doncaster","1546","Turf","5","Righthere Rightnow","128","7","5.72","0","52","5","6","6.5","11"
"14/09/2024 2:05:00 PM","Chester","2703","Turf","1","Al Qareem","131","1.8","1.83","1","75","2.38","2.1","2.1","9.66"
"14/09/2024 2:05:00 PM","Chester","2703","Turf","2","Cristal Clere","131","21","24","0","73","23","23","21","-7.5"
"14/09/2024 2:05:00 PM","Chester","2703","Turf","3","La Yakel","131","3.75","4.32","0","72","2.88","2.88","2.88","2.18"
"14/09/2024 2:05:00 PM","Chester","2703","Turf","4","Burdett Road","131","10","12.79","0","71","9","11","9","19.32"
"14/09/2024 2:05:00 PM","Chester","2703","Turf","5","Teumessias Fox","131","15","18.5","0","70","19","19","17","-7.17"
"14/09/2024 2:05:00 PM","Chester","2703","Turf","6","Iron Lion","131","17","21.38","0","68","19","21","21","7.12"
"14/09/2024 2:15:00 PM","Leopardstown","1760","Turf","1","Diego Velazquez","131","1.9","2.04","1","67","2.88","2.75","2.88","-0.34"
"14/09/2024 2:15:00 PM","Leopardstown","1760","Turf","2","Mutasarref","136","21","29","0","65","8","8.5","8.5","19.1"
"14/09/2024 2:15:00 PM","Leopardstown","1760","Turf","3","Mountain Bear","131","21","30","0","65","13","13","15","-1.67"
"14/09/2024 2:15:00 PM","Leopardstown","1760","Turf","4","Poker Face","136","7.5","11","0","65","10","9","8","-1.1"
"14/09/2024 2:15:00 PM","Leopardstown","1760","Turf","5","Lord Massusus","136","23","32","0","64","15","15","21","20.08"
"14/09/2024 2:15:00 PM","Leopardstown","1760","Turf","6","Maljoom","136","4.33","4.86","0","64","3.75","4","4","3.5"
"14/09/2024 2:15:00 PM","Leopardstown","1760","Turf","7","Bright Stripes","131","81","216.76","0","63","51","51","51","7.44"
"14/09/2024 2:15:00 PM","Leopardstown","1760","Turf","8","Galen","131","10","14.76","0","63","10","9","9","-1.99"
"14/09/2024 2:15:00 PM","Leopardstown","1760","Turf","9","Flight Plan","136","29","41.29","0","61","26","26","23","-2.4"
"14/09/2024 2:15:00 PM","Leopardstown","1760","Turf","10","Bold Discovery","136","67","120","0","55","67","67","67","21.5"
"14/09/2024 2:15:00 PM","Leopardstown","1760","Turf","11","Power Under Me","136","101","340.63","0","51","51","51","51","11.04"
"14/09/2024 2:25:00 PM","Doncaster","1243","Turf","1","American Affair","125","5","5.5","1","71","8","8","8","10"
"14/09/2024 2:25:00 PM","Doncaster","1243","Turf","2","Apollo One","136","17","21.17","0","71","13","13","17","11.58"
"14/09/2024 2:25:00 PM","Doncaster","1243","Turf","3","Jm Jungle","125","26","55","0","71","13","13","15","9"
"14/09/2024 2:25:00 PM","Doncaster","1243","Turf","4","Albasheer","138","9","10.05","0","70","11","12","11","3.08"
"14/09/2024 2:25:00 PM","Doncaster","1243","Turf","5","Rumstar","134","9.5","11.43","0","70","13","13","13","16.2"
"14/09/2024 2:25:00 PM","Doncaster","1243","Turf","6","Bergerac","123","21","32","0","68","15","15","15","12.25"
"14/09/2024 2:25:00 PM","Doncaster","1243","Turf","7","Holkham Bay","124","19","24.37","0","68","13","13","13","5.38"
"14/09/2024 2:25:00 PM","Doncaster","1243","Turf","8","Silky Wilkie","123","26","51.1","0","65","29","34","29","-13.5"
"14/09/2024 2:25:00 PM","Doncaster","1243","Turf","9","Shagraan","132","7.5","9.4","0","64","8","7.5","6.5","1.75"
"14/09/2024 2:25:00 PM","Doncaster","1243","Turf","10","Cover Up","131","9.5","10.5","0","64","8","7","7.5","2.29"
"14/09/2024 2:25:00 PM","Doncaster","1243","Turf","11","Vintage Clarets","123","15","16.79","0","60","13","11","11","10.5"
"14/09/2024 2:25:00 PM","Doncaster","1243","Turf","12","Woolhampton","125","41","143.76","0","60","26","26","34","-1.2"
"14/09/2024 2:25:00 PM","Doncaster","1243","Turf","13","Hiya Maite","122","26","40","0","60","26","23","26","3.55"
"14/09/2024 2:25:00 PM","Doncaster","1243","Turf","14","Desert Cop","125","29","44","0","59","34","29","34","23.5"
"14/09/2024 2:25:00 PM","Doncaster","1243","Turf","15","Aberama Gold","120","13","18.7","0","58","17","13","12","30"
"14/09/2024 2:25:00 PM","Doncaster","1243","Turf","16","Born To Rock","125","34","64.4","0","57","21","21","23","-1.5"
"14/09/2024 2:25:00 PM","Doncaster","1243","Turf","17","Dream Composer","128","26","47.13","0","56","26","29","29","10.5"
"14/09/2024 2:25:00 PM","Doncaster","1243","Turf","18","Rizg","123","51","94.65","0","56","34","41","51","-1"
"14/09/2024 2:25:00 PM","Doncaster","1243","Turf","19","Walbank","136","26","38.51","0","55","17","21","29","-5.71"
"14/09/2024 2:25:00 PM","Doncaster","1243","Turf","20","Wodao","128","41","78.63","0","49","34","34","41","-8.75"
"14/09/2024 2:25:00 PM","Doncaster","1243","Turf","21","Get It","134","29","40.66","0","47","29","29","26","53.01"
"14/09/2024 2:25:00 PM","Doncaster","1243","Turf","22","Manila Scouse","121","101","330","0","9","51","67","67","1.98"
"14/09/2024 2:40:00 PM","Chester","3496","Turf","1","Spirit Mixer","118","6.5","7.7","1","76","7.5","7","6.5","-6.42"
"14/09/2024 2:40:00 PM","Chester","3496","Turf","2","Mr Escobar","111","6","6.8","0","76","13","10","7","-8.17"
"14/09/2024 2:40:00 PM","Chester","3496","Turf","3","Tashkhan","138","5.5","5.79","0","73","7.5","8","8","-6.75"
"14/09/2024 2:40:00 PM","Chester","3496","Turf","4","Zoffee","122","13","17.48","0","73","9","10","12","-6.61"
"14/09/2024 2:40:00 PM","Chester","3496","Turf","5","Vera Verto","119","4.5","5.1","0","71","6","5.5","5","118"
"14/09/2024 2:40:00 PM","Chester","3496","Turf","6","Emiyn","120","6.5","8.55","0","68","7","7.5","7.5","11.5"
"14/09/2024 2:40:00 PM","Chester","3496","Turf","7","Zealandia","111","26","35.33","0","68","19","17","17","34.5"
"14/09/2024 2:40:00 PM","Chester","3496","Turf","8","Roberto Escobarr","130","34","68.22","0","66","15","17","26","-6.25"
"14/09/2024 2:40:00 PM","Chester","3496","Turf","9","Sheradann","119","15","21.68","0","65","13","15","15","-3"
"14/09/2024 2:40:00 PM","Chester","3496","Turf","10","Shanroe","135","26","48.35","0","42","13","13","13","30.12"
"14/09/2024 2:40:00 PM","Chester","3496","Turf","11","Goobinator","114","17","24","0","42","17","17","17","14.37"
"14/09/2024 2:50:00 PM","Leopardstown","1760","Turf","1","Porta Fortuna","128","2.25","2.25","1","58","2.38","2.38","2.25","23.4"
"14/09/2024 2:50:00 PM","Leopardstown","1760","Turf","2","Fallen Angel","128","3.5","3.74","0","57","4.33","4.33","3.75","9.75"
"14/09/2024 2:50:00 PM","Leopardstown","1760","Turf","3","Soprano","128","15","21.14","0","56","15","15","12","6.5"
"14/09/2024 2:50:00 PM","Leopardstown","1760","Turf","4","Ylang Ylang","128","7","7.94","0","56","5.5","5.5","5.5","0.37"
"14/09/2024 2:50:00 PM","Leopardstown","1760","Turf","5","Vespertilio","128","15","20.44","0","56","17","17","17","0"
"14/09/2024 2:50:00 PM","Leopardstown","1760","Turf","6","Mammas Girl","133","151","783.78","0","55","101","101","101","9"
"14/09/2024 2:50:00 PM","Leopardstown","1760","Turf","7","Wendla","128","67","120","0","55","67","67","81","6.5"
"14/09/2024 2:50:00 PM","Leopardstown","1760","Turf","8","Jancis","128","10","13.57","0","53","7.5","7.5","8.5","45.5"
"14/09/2024 2:50:00 PM","Leopardstown","1760","Turf","9","Magical Sunset","133","101","170","0","50","67","81","101","25"
"14/09/2024 3:00:00 PM","Doncaster","1546","Turf","1","Kinross","132","3.75","3.78","1","78","3","3","3.25","17.98"
"14/09/2024 3:00:00 PM","Doncaster","1546","Turf","2","Lead Artist","128","3.25","3.7","0","76","3.75","3.5","3.5","4"
"14/09/2024 3:00:00 PM","Doncaster","1546","Turf","3","Shouldvebeenaring","132","15","18.5","0","73","15","15","15","-5.8"
"14/09/2024 3:00:00 PM","Doncaster","1546","Turf","4","Vetiver","129","26","32","0","73","23","7","7","11.28"
"14/09/2024 3:00:00 PM","Doncaster","1546","Turf","5","Poet Master","135","3.75","3.97","0","72","4.5","4.5","3.75","11.26"
"14/09/2024 3:00:00 PM","Doncaster","1546","Turf","6","Popmaster","132","41","62.72","0","68","41","41","41","0.11"
"14/09/2024 3:00:00 PM","Doncaster","1546","Turf","7","Folgaria","125","34","69.25","0","65","41","41","51","3"
"14/09/2024 3:00:00 PM","Doncaster","1546","Turf","8","Pogo","132","29","34","0","64","29","29","29","14.45"
"14/09/2024 3:00:00 PM","Doncaster","1546","Turf","9","Al Shabab Storm","128","9","10.81","0","59","8","8.5","8","-1.67"
"14/09/2024 3:15:00 PM","Bath","2557","Turf","1","Mrs Meader","151","12","15.09","1","60","17","21","15","-23"
"14/09/2024 3:15:00 PM","Bath","2557","Turf","2","Bascinet","140","19","26.87","0","58","17","21","21","-16.13"
"14/09/2024 3:15:00 PM","Bath","2557","Turf","3","Harlington","131","11","13.44","0","58","29","34","41","-8"
"14/09/2024 3:15:00 PM","Bath","2557","Turf","4","French Martini","156","10","16.31","0","57","7","8","7.5","-5"
"14/09/2024 3:15:00 PM","Bath","2557","Turf","5","Gearing's Point","151","11","12","0","57","6.5","6.5","6.5","6.13"
"14/09/2024 3:15:00 PM","Bath","2557","Turf","6","Sea Of Charm","145","11","12.39","0","56","7","8.5","12","-9"
"14/09/2024 3:15:00 PM","Bath","2557","Turf","7","Parikarma","145","21","32.63","0","55","9","9","9.5","-5.75"
"14/09/2024 3:15:00 PM","Bath","2557","Turf","8","Captain Haddock","148","6","6.33","0","53","15","13","11","-25.5"
"14/09/2024 3:15:00 PM","Bath","2557","Turf","9","Psyche","147","5.5","7.17","0","53","6.5","6.5","9","-9"
"14/09/2024 3:15:00 PM","Bath","2557","Turf","10","Angelica K","154","10","10.85","0","53","15","11","7.5","-7"
"14/09/2024 3:15:00 PM","Bath","2557","Turf","11","Breguet Boy","145","23","25.98","0","50","15","19","17","-21.7"
"14/09/2024 3:15:00 PM","Bath","2557","Turf","12","Penalty Shootout","141","21","30.9","0","50","10","11","10","-8"
"14/09/2024 3:15:00 PM","Bath","2557","Turf","13","Hurtle","149","10","11.04","0","31","9","10","12","-15"
"14/09/2024 3:20:00 PM","Chester","1115","Turf","1","Fuji Mountain","132","4.33","4.78","1","70","6.5","5.5","4.5","-2.25"
"14/09/2024 3:20:00 PM","Chester","1115","Turf","2","Teej A","135","11","13.5","0","70","8","8.5","8","3.5"
"14/09/2024 3:20:00 PM","Chester","1115","Turf","3","Havana Gila","130","6.5","7.54","0","68","8","8","6.5","11"
"14/09/2024 3:20:00 PM","Chester","1115","Turf","4","Invincible Annice","124","3.5","3.74","0","67","5.5","5.5","3.75","-0.42"
"14/09/2024 3:20:00 PM","Chester","1115","Turf","5","Pont Neuf","135","7.5","8.84","0","66","5.5","5.5","7","7.75"
"14/09/2024 3:20:00 PM","Chester","1115","Turf","6","Invincible Song","130","6","6.89","0","62","7","7","8","1"
"14/09/2024 3:20:00 PM","Chester","1115","Turf","7","Jm Jhingree","128","15","18.9","0","58","13","17","15","-2.75"
"14/09/2024 3:20:00 PM","Chester","1115","Turf","8","Kodibeat","125","101","136.98","0","32","21","34","26","0"
"14/09/2024 3:25:00 PM","Leopardstown","2200","Turf","1","Economics","129","2.75","2.75","1","79","2.63","2.88","2.88","5.67"
"14/09/2024 3:25:00 PM","Leopardstown","2200","Turf","2","Auguste Rodin","135","3.25","3.48","0","79","3.75","3.25","3.25","7.89"
"14/09/2024 3:25:00 PM","Leopardstown","2200","Turf","3","Shin Emperor","129","17","21.16","0","78","13","17","17",""
"14/09/2024 3:25:00 PM","Leopardstown","2200","Turf","4","Los Angeles","129","9","10.42","0","78","7.5","8.5","8","9.18"
"14/09/2024 3:25:00 PM","Leopardstown","2200","Turf","5","Ghostwriter","129","6.5","7.59","0","77","6","5.5","5.5","10.23"
"14/09/2024 3:25:00 PM","Leopardstown","2200","Turf","6","Luxembourg","135","12","16.2","0","77","12","11","11","6.5"
"14/09/2024 3:25:00 PM","Leopardstown","2200","Turf","7","Royal Rhyme","135","26","31.58","0","77","51","67","67","14.2"
"14/09/2024 3:25:00 PM","Leopardstown","2200","Turf","8","Hans Andersen","135","251","771.67","0","70","201","201","201","-7.82"
"14/09/2024 3:40:00 PM","Doncaster","3195","Turf","1","Jan Brueghel","129","3.75","4.17","1","81","5","5","4","4.92"
"14/09/2024 3:40:00 PM","Doncaster","3195","Turf","2","Illinois","129","3.75","3.98","0","81","3.25","3.25","3.5","2.75"
"14/09/2024 3:40:00 PM","Doncaster","3195","Turf","3","Sunway","129","6.5","7.6","0","80","6","6","6","2.5"
"14/09/2024 3:40:00 PM","Doncaster","3195","Turf","4","Deira Mile","129","29","34.9","0","80","17","17","21","-5.56"
"14/09/2024 3:40:00 PM","Doncaster","3195","Turf","5","Grosvenor Square","129","4.5","4.6","0","77","6","6","5","-1.1"
"14/09/2024 3:40:00 PM","Doncaster","3195","Turf","6","Wild Waves","129","41","65.18","0","77","51","51","41","1.25"
"14/09/2024 3:40:00 PM","Doncaster","3195","Turf","7","You Got To Me","126","7.5","7.93","0","74","6","6","7","9.5"
"14/09/2024 3:55:00 PM","Bath","3764","Turf","1","Calshot Spit","134","3.25","3.5","1","61","4.5","4.5","3.25","-11.67"
"14/09/2024 3:55:00 PM","Bath","3764","Turf","2","Tigerten","133","8.5","10.5","0","59","9","10","15","-23.63"
"14/09/2024 3:55:00 PM","Bath","3764","Turf","3","Triple Nickle","132","10","12.65","0","59","7","8","9","-2.88"
"14/09/2024 3:55:00 PM","Bath","3764","Turf","4","Humaniste","131","9","12.5","0","59","9","10","11","3"
"14/09/2024 3:55:00 PM","Bath","3764","Turf","5","Hawk Jet","137","7","8.77","0","59","6.5","8.5","7","-9"
"14/09/2024 3:55:00 PM","Bath","3764","Turf","6","Surfer Dude","118","34","59.75","0","58","26","26","26","-7"
"14/09/2024 3:55:00 PM","Bath","3764","Turf","7","Harry The Norseman","129","81","280","0","57","34","34","34","-6.67"
"14/09/2024 3:55:00 PM","Bath","3764","Turf","8","Thahab Ifraj","135","29","42.36","0","57","21","26","26","140.75"
"14/09/2024 3:55:00 PM","Bath","3764","Turf","9","Longuerue","136","23","30","0","57","15","23","26","15"
"14/09/2024 3:55:00 PM","Bath","3764","Turf","10","Taxiing","137","19","34.22","0","56","11","12","12","-6.63"
"14/09/2024 3:55:00 PM","Bath","3764","Turf","11","Robeam","129","67","120.75","0","56","15","21","29","-50.88"
"14/09/2024 3:55:00 PM","Bath","3764","Turf","12","Amongst The Stars","122","4.5","5.45","0","54","5.5","5.5","5.5","-5"
"14/09/2024 3:55:00 PM","Bath","3764","Turf","13","White Coco","118","23","32","0","46","26","17","17","-8"
"14/09/2024 4:00:00 PM","Leopardstown","2640","Turf","1","Trustyourinstinct","135","4","4.16","1","65","5","5","5","-0.06"
"14/09/2024 4:00:00 PM","Leopardstown","2640","Turf","2","Kinesiology","127","5.5","6.4","0","64","6.5","6","5.5","-2.25"
"14/09/2024 4:00:00 PM","Leopardstown","2640","Turf","3","Thunder Roll","132","29","46.55","0","64","8","12","15","1.5"
