"Race Time","Course","Distance (y)","Race Type","Official Going","Classifications","Draw","Draw IV","Position","Horse","Jockey Claim","Weight (pounds)","DSLR","Dam","Sire","Form String","SP Odds Decimal","BF Decimal SP","Won (1=Won, 0=Lost)","PRC Average","PRC Last Run","PRC 2nd Last Run","PRC 3rd Last Run","Pace Rating","Pace Rating Rank","OR","OR Rank","Tissue Odds Decimal","PFR Rank","Main","Main Rank","Main Stats","Stats","Stats Rank","Trn Stats","Jky Stats","TrnJky Stats","Hrs Stats","HA Career Speed Rating","HA Career Speed Rating Rank","HA Last 1 Year Speed Rating","HA Last 1 Year Speed Rating Rank","MR Career Speed Rating","MR Career Speed Rating Rank","MR Last 1 Year Speed Rating","MR Last 1 Year Speed Rating Rank","MR Last 3 Runs Speed Rating","MR Last 3 Runs Speed Rating Rank","LTO Speed Rating","LTO Speed Rating Rank","2nd LTO Speed Rating","2nd LTO Speed Rating Rank","3rd LTO Speed Rating","4th LTOt Speed Rating","Evening Price","Breakfast Price","Morning Price",dyHA,dyLTO,dyAVG,dyAVG(x),dyMR,dyMR(x),dy2HA,"Finished Races SR","WON SR Before","Won P/L Before","Plc SR Before","Distance LTO (Same Code)","Distance In Yards LTO (Same Code)","Pounds LTO (Same Code)","Official Rating LTO (Same Code)","Distance To Winner LTO (Same Code)",DSLR(F),DSLR(J),"FLAT TURF Runs Before","FLAT AW Runs Before","CHASE Runs Before","HURDLE Runs Before","NHF Runs Before","ALL FLAT Runs Before","FLAT TURF Wins Before","FLAT AW Wins Before","CHASE Wins Before","HURDLE Wins Before","NHF Wins Before","Distance In Yards LTO","Official Rating LTO","Distance To Winner LTO","Betfair SP Odds LTO (Decimcal)","Speed Rating LTO","PRC Average LTO","PRC Last Run LTO","PRC 2nd Last Run LTO","PRC 3rd Last Run LTO","JSH Mean Movement Rank","Cherry Picked Rating","Today's Going Wins","Today's Going Places","Today's Going Runs","Today's Distance Wins","Today's Distance Places","Today's Distance Runs","Today's Class Wins","Today's Class Places","Today's Class Runs","Today's Course Wins","Today's Course Places","Today's Course Runs","Heavy/Soft Ground Wins","Heavy/Soft Ground Places","Heavy/Soft Ground Runs","Good to Soft Ground Wins","Good to Soft Ground Runs","Good Ground Wins","Good Ground Runs","Good to Firm Ground Wins","Good to Firm Ground Runs","SpeedRating LTO"
"14/11/2024 12:55:00 PM","Market Rasen","4539","Hurdle","Good","Mdn-Mare-Hdle","0","","","Zarhanya","0","158","210","Zarannda","Telescope","7","","1","0","0","0","0","0","0","5","0","1","4.5","4","332","2","679","347","3","83","98","94","72","0","3","0","3","0","3","0","3","0","3","0","3","0","2","0","0","6.5","7","7","61","61","61","61","61","61","","","0","-1","0","2m 179y","3699","156","0","7.25","","210","0","0","0","0","1","0","0","0","0","0","0","3699","0","7.25","320","61","0","0","0","0","","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","61"
"14/11/2024 1:05:00 PM","Taunton","3624","Hurdle","Good To Firm","Hcap-CJk-Hdle","0","","","American Land","0","168","18","Golan Annie","Malinas","323/4-793P","","1","0","66","78","58","63","4","1","98","1","3.5","1","332","1","675","343","1","86","94","88","75","61","2","61","1","54","1","54","2","54","3","61","1","43","6","54","0","4","3.75","3.75","62","0","45","52","52","43","61","83.33","0","-8","50","2m 4f 35y","4435","166","98","0","","18","0","0","1","5","2","0","0","0","0","0","0","4435","98","0","7.13","0","0","0","0","0","","","0","0","0","0","3","3","0","2","3","0","0","0","0","1","1","0","1","0","6","0","0","0"
"14/11/2024 1:05:00 PM","Taunton","3624","Hurdle","Good To Firm","Hcap-CJk-Hdle","0","","","Diva B","6","144","37","Aisance","Blue Bresil","98667","","1","0","58","54","55","64","0","7","74","7","13","5","284","6","603","319","5","86","86","86","61","54","7","54","5","49","5","49","6","54","3","54","4","54","3","43","44","7","7","7.5","54","54","43","50","44","54","54","100","0","-5","0","2m 3f 137y","4317","144","77","19.75","","37","0","0","0","4","1","0","0","0","0","0","0","4317","77","19.75","22","54","55","55","64","47","","","0","0","0","0","0","3","0","0","2","0","0","1","0","0","4","0","0","0","1","0","0","54"
"14/11/2024 1:05:00 PM","Taunton","3624","Hurdle","Good To Firm","Hcap-CJk-Hdle","0","","","Galactic Glow","3","142","24","Shine Like A Star","No Nay Never","7065825486","","1","0","53","51","55","54","4","1","72","8","26","6","275","7","594","319","5","71","87","87","74","55","6","53","6","41","8","53","4","53","5","53","5","0","7","0","0","41","41","26","70","53","54","57","58","53","69","83.33","5.26","-42.3","22.81","2m 167y","3687","142","72","43.75","24","116","44","7","0","6","0","51","3","0","0","0","0","1760","51","10.6999998092651","15.5","53","56","37","68","64","","","1","5","14","0","0","4","0","3","15","0","0","1","0","4","9","0","8","0","16","3","17","53"
"14/11/2024 1:05:00 PM","Taunton","3624","Hurdle","Good To Firm","Hcap-CJk-Hdle","0","","","Go On Ya Goodthing","6","142","51","Hadya","Dawn Approach","9724P-P5476","","1","0","53","60","72","27","0","7","72","8","17","7","267","8","578","311","7","89","76","78","68","58","5","58","4","45","7","51","5","51","6","58","2","45","5","0","0","7","5.5","4.5","58","58","40","56","48","58","58","77.78","0","-11","9.09","2m 1f 162y","3902","142","72","28.7999992370605","","51","0","0","2","7","2","0","0","0","0","0","0","3902","72","28.7999992370605","9.84","58","42","72","27","27","","","0","0","1","0","1","5","0","0","8","0","0","0","0","0","0","0","3","0","7","0","1","58"
"14/11/2024 1:05:00 PM","Taunton","3624","Hurdle","Good To Firm","Hcap-CJk-Hdle","0","","","Mordred","3","167","10","Endure","Camelot","4115P/3-3286","","1","0","67","48","80","73","0","7","97","2","7.5","8","310","3","602","292","9","64","81","83","64","59","4","0","8","52","4","0","8","0","8","0","8","0","7","0","0","8","9","11","72","53","57","55","59","54","72","93.33","9.76","-15","21.95","2m 8y","3528","167","97","17.2999992370605","985","10","21","5","7","8","0","26","1","1","1","1","0","3528","97","17.2999992370605","27","53","64","42","76","74","","","0","3","9","0","2","8","0","2","6","0","0","1","0","0","3","0","4","3","19","0","10","53"
"14/11/2024 1:05:00 PM","Taunton","3624","Hurdle","Good To Firm","Hcap-CJk-Hdle","0","","","Mr Zee","0","148","23","Monsusu","Zebedee","80-6U2488P4","","1","0","59","81","27","68","4","1","78","6","7","2","325","2","630","305","8","72","81","86","66","61","2","61","1","54","1","54","2","60","1","57","3","60","1","61","38","6","7","7","70","57","49","54","54","51","69","75","15","12.5","12.5","2m 2f 111y","4071","147","79","14","73","23","20","12","0","8","0","32","5","1","0","0","0","4071","79","14","68.2","57","60","27","68","85","","","2","1","10","0","1","3","2","1","16","0","0","0","2","1","6","1","6","0","6","2","10","57"
"14/11/2024 1:05:00 PM","Taunton","3624","Hurdle","Good To Firm","Hcap-CJk-Hdle","0","","","Phoenix Risen","3","165","116","Tchatchacoya","Conduit","1123F-05469","","1","0","63","45","77","66","4","1","95","3","13","3","309","4","642","333","2","78","81","86","88","74","1","60","3","54","1","55","1","55","2","53","5","55","2","60","0","13","17","7","74","53","46","50","54","53","67","87.5","11.11","-8.67","11.11","2m 167y","3687","168","98","44.25","","116","0","0","2","14","2","0","0","0","0","2","0","3687","98","44.25","33.54","53","61","77","66","40","","","0","0","0","2","0","8","1","2","10","2","1","6","1","0","3","1","7","0","8","0","0","53"
"14/11/2024 1:05:00 PM","Taunton","3624","Hurdle","Good To Firm","Hcap-CJk-Hdle","0","","","Stray Bullet","5","154","35","Dinka","Johnny Barnes","P8P0-8F","","1","0","41","27","40","56","4","1","84","5","23","9","256","9","586","330","3","91","67","86","86","28","9","0","8","28","9","0","8","0","8","0","8","0","7","0","0","29","41","41","57","0","20","41","14","39","39","25","0","-6","0","2m 161y","3681","144","84","0","265","35","0","2","0","4","0","2","0","0","0","0","0","3681","84","0","229.96","0","45","40","56","40","","","0","0","0","0","0","2","0","0","2","0","0","0","0","0","2","0","1","0","1","0","0","0"
"14/11/2024 1:05:00 PM","Taunton","3624","Hurdle","Good To Firm","Hcap-CJk-Hdle","0","","","Ugo Bingo","7","159","15","Krasota","Walzertakt","P653","","1","0","67","73","63","64","2","6","89","4","6.5","3","307","5","635","328","4","83","72","86","87","47","8","47","7","46","6","46","7","46","7","38","7","46","4","47","0","3.75","4.33","9","47","38","32","43","42","46","46","75","0","-4","25","2m 3y","3523","159","88","4.75","","15","0","0","0","4","0","0","0","0","0","0","0","3523","88","4.75","16","38","56","63","64","40","","","0","0","0","0","1","2","0","1","1","0","0","0","0","0","0","0","1","0","3","0","0","38"
"14/11/2024 1:15:00 PM","Sedgefield","3597","Chase","Good","Hcap-Nov-Cha","0","","","Cofficionado","0","142","44","Tupelo Honey","Zoffany","9/435-280559","","1","0","0","0","0","0","4","2","76","5","8.5","8","273","6","592","319","3","96","92","88","43","0","6","0","6","0","6","0","6","0","6","0","6","0","4","0","0","4.5","5","4.33","59","43","38","47","42","43","47","100","0","-10","10","2m 178y","3698","137","78","43.2999992370605","104","44","1","1","0","8","0","2","0","0","0","0","0","3698","78","43.2999992370605","9.71","43","66","70","74","55","","","0","1","4","0","1","6","0","1","6","0","0","1","0","0","1","0","3","0","4","0","1","43"
"14/11/2024 1:15:00 PM","Sedgefield","3597","Chase","Good","Hcap-Nov-Cha","0","","","Darkest Day","0","156","39","Dempseys Luck","Aizavoski","7668-02880P","","1","0","0","0","0","0","8","1","82","4","8.5","6","322","3","597","275","6","74","80","79","42","0","6","0","6","0","6","0","6","0","6","0","6","0","4","0","0","34","26","12","69","0","42","53","47","52","66","89.47","10","-15","25","2m 4f 189y","4589","155","86","0","","39","0","0","0","38","2","0","0","0","0","4","0","4589","86","0","25.83","0","43","37","52","40","","","4","4","19","2","7","24","3","5","20","0","0","0","0","3","12","0","6","4","19","0","2","0"
"14/11/2024 1:15:00 PM","Sedgefield","3597","Chase","Good","Hcap-Nov-Cha","0","","","Edmond Dantes","0","143","33","Abhasana","Alhebayeb","U/886268P-07","","1","0","52","49","55","0","2","5","69","8","23","6","261","7","516","255","8","73","69","78","35","50","4","39","5","44","4","39","4","39","5","39","5","0","4","0","0","26","41","34","66","39","42","43","47","37","66","83.33","6.45","-21.17","9.68","1m 7f 133y","3433","137","73","33.0499992370605","1483","33","12","1","2","16","0","13","2","0","0","0","0","3433","73","33.0499992370605","80","39","55","55","0","0","","","1","1","8","0","1","8","2","3","22","0","0","0","1","1","14","0","7","1","8","0","1","39"
"14/11/2024 1:15:00 PM","Sedgefield","3597","Chase","Good","Hcap-Nov-Cha","0","","","Fllana Bay","3","149","69","Flaybay","Lucarno","637/8P37P-FP","","1","0","0","0","0","0","0","7","75","6","23","5","251","8","508","257","7","72","76","74","35","0","6","0","6","0","6","0","6","0","6","0","6","0","4","0","0","51","34","23","54","0","24","43","35","0","49","53.85","0","-13","15.38","2m 3f 123y","4303","143","80","0","","69","0","0","0","13","0","0","0","0","0","0","0","4303","80","0","1000","0","40","27","40","53","","","0","1","7","0","2","9","0","0","2","0","0","1","0","0","2","0","4","0","7","0","0","0"
"14/11/2024 1:15:00 PM","Sedgefield","3597","Chase","Good","Hcap-Nov-Cha","0","","","Miss Fedora","7","148","24","Shahabad","Helmet","PP46798156","","1","0","43","37","58","34","0","7","74","7","4.5","2","329","2","643","314","4","83","70","79","82","61","2","61","2","55","1","55","2","56","1","56","3","57","1","43","41","7.5","8","8","64","56","41","58","54","57","63","77.27","9.09","-5","13.64","2m 3f 164y","4344","144","76","38.75","","24","0","0","6","16","0","0","0","0","0","2","0","4344","76","38.75","12","56","40","58","34","27","","","0","3","10","0","0","3","2","2","17","0","0","0","2","0","6","0","5","0","10","0","1","56"
"14/11/2024 1:15:00 PM","Sedgefield","3597","Chase","Good","Hcap-Nov-Cha","0","","","Natural Ability","0","166","42","Always A Way","Most Improved","0PU9708-04P","","1","0","54","27","71","63","2","5","92","3","15","3","282","5","595","313","5","82","92","91","48","60","3","60","3","37","5","39","4","41","4","60","1","37","3","41","35","5","5","5","60","0","29","47","35","46","58","75","0","-13","0","1m 7f 182y","3482","163","95","0","548","42","1","0","8","4","0","1","0","0","0","0","0","3482","95","0","7.8","0","61","71","63","48","","","0","0","7","0","0","8","0","0","4","0","0","1","0","0","6","0","0","0","7","0","0","0"
"14/11/2024 1:15:00 PM","Sedgefield","3597","Chase","Good","Hcap-Nov-Cha","0","","","Neigh Botha","0","168","22","Holmshill Gill","Doyen","6345-13P343","","1","0","57","64","66","40","4","2","94","1","3.13","1","359","1","705","346","1","94","90","94","68","63","1","63","1","55","1","57","1","54","2","60","1","54","2","54","63","2.75","2.5","2.88","65","60","47","55","52","54","63","95","9.52","-3.5","9.52","1m 7f 182y","3482","155","97","8.25","","22","0","0","9","11","1","0","0","0","1","0","1","3482","97","8.25","4.4","60","60","66","40","74","","","1","2","11","0","1","5","1","0","4","0","0","2","1","0","6","0","4","1","11","0","0","60"
"14/11/2024 1:15:00 PM","Sedgefield","3597","Chase","Good","Hcap-Nov-Cha","0","","","Socks Off","0","167","30","Deliziosa","Society Rock","73/1346955-6","","1","0","45","45","0","0","4","2","93","2","11","4","309","4","642","333","2","87","91","82","73","47","5","47","4","47","3","47","3","47","3","47","4","0","4","0","0","7","7","9","68","47","49","48","53","47","65","92.31","8.7","0","8.7","2m 3f 34y","4214","168","98","34.75","584","30","6","0","1","12","4","6","0","0","0","1","1","4214","98","34.75","17.9","47","0","0","0","0","","","0","1","7","1","1","7","2","1","11","1","0","3","1","0","4","0","6","0","7","0","4","47"
"14/11/2024 1:30:00 PM","Market Rasen","5251","Chase","Good","Hcap-Nov-Cha","0","","","Inoui Machin","3","168","21","Firmini","Honolulu","1133-241313","","1","0","53","53","0","0","6","2","120","1","2.5","1","365","1","729","364","2","93","88","95","88","50","4","50","4","50","3","50","3","50","3","50","4","0","3","0","0","8","6","5.5","67","50","55","59","60","64","64","100","36.36","9.58","27.27","2m 7f 171y","5231","157","121","41.0999984741211","","21","0","0","1","7","3","0","0","0","0","2","2","5231","121","41.0999984741211","2.93","50","0","0","0","0","","","2","0","3","0","0","1","2","2","6","0","0","0","0","0","0","2","8","2","3","0","0","50"
"14/11/2024 1:30:00 PM","Market Rasen","5251","Chase","Good","Hcap-Nov-Cha","0","","","Kelce","0","150","6","Joleen","Valirann","68/708-P22","","1","0","87","84","89","0","8","1","102","4","7.5","4","323","4","690","367","1","93","97","93","84","54","3","54","3","50","3","50","3","50","3","54","3","47","1","0","0","2.63","2.5","2.5","61","54","41","52","43","47","55","87.5","0","-8","25","3m 41y","5321","168","99","1.5","","6","0","0","2","6","0","0","0","0","0","0","0","5321","99","1.5","3.21","54","89","89","0","0","","","0","2","4","0","1","1","0","0","5","0","0","0","0","0","3","0","1","0","4","0","0","54"
"14/11/2024 1:30:00 PM","Market Rasen","5251","Chase","Good","Hcap-Nov-Cha","0","","","Montregard","0","157","29","Protektion","Joshua Tree","316-136","","1","0","60","60","0","0","2","3","109","3","2.88","2","345","2","709","364","2","94","91","91","88","63","2","63","2","63","1","63","1","63","1","63","2","0","3","0","0","2.88","2","1.91","69","63","56","59","60","63","63","100","33.33","3.33","33.33","2m 5f 75y","4695","158","110","8.14999961853027","","29","0","0","1","5","0","0","0","0","0","2","0","4695","110","8.14999961853027","3.43","63","0","0","0","0","","","1","1","3","0","0","0","2","1","5","0","0","0","1","0","1","0","2","1","3","0","0","63"
"14/11/2024 1:30:00 PM","Market Rasen","5251","Chase","Good","Hcap-Nov-Cha","0","","","Moon Hunter","0","167","34","Miss Duffy","Pether's Moon","11/P2048-5F4","","1","0","62","79","53","53","2","3","119","2","8.5","3","329","3","678","349","4","95","94","92","68","73","1","65","1","63","1","62","2","62","2","65","1","45","2","62","0","4.33","2.5","2.88","74","65","51","57","62","45","73","80","20","0","10","2m 7f 131y","5191","150","120","13.75","","34","0","0","5","5","0","0","0","0","0","2","0","5191","120","13.75","13.76","65","55","53","53","58","","","2","1","4","0","0","4","1","1","2","0","0","1","0","0","1","0","5","2","4","0","0","65"
"14/11/2024 1:40:00 PM","Taunton","3624","Hurdle","Good To Firm","Nov-Hdle","0","","","Astro Babe","0","149","55","Bathwick Babe","Telescope","66/43-65","","1","0","58","50","49","74","4","1","64","2","26","4","313","5","643","330","5","87","83","82","78","47","3","45","2","42","4","42","3","42","3","40","3","45","2","0","0","67","67","67","54","40","42","44","42","45","47","100","0","-6","0","2m 5f 122y","4742","151","64","45.5","","55","0","0","0","4","2","0","0","0","0","0","0","4742","64","45.5","270","40","58","49","74","52","","","0","0","0","0","0","2","0","0","4","0","0","1","0","0","1","0","1","0","4","0","0","40"
"14/11/2024 1:40:00 PM","Taunton","3624","Hurdle","Good To Firm","Nov-Hdle","0","","","Jukebox Annie","7","149","364","Ismane","Jukebox Jury","U19F-","","1","0","40","40","0","0","4","1","0","3","17","4","324","3","658","334","4","82","87","85","80","0","5","0","4","0","5","0","4","0","4","0","4","0","3","0","0","41","41","51","56","0","14","28","0","0","0","0","25","0.33","0","2m 104y","3624","142","0","0","","364","0","0","0","1","3","0","0","0","0","0","1","3624","0","0","484.51","0","0","0","0","0","","","0","0","0","1","0","4","0","0","1","0","0","1","0","0","0","1","3","0","1","0","0","0"
"14/11/2024 1:40:00 PM","Taunton","3624","Hurdle","Good To Firm","Nov-Hdle","0","","","Kauto The King","0","156","18","Kauto Luisa","Ballingarry","F-242521424","","1","0","66","81","40","77","4","1","110","1","2.2","2","369","1","736","367","1","93","96","95","83","70","1","0","4","54","1","0","4","0","4","0","4","0","3","0","0","3","3","3.25","75","63","54","57","60","61","74","90.2","18.18","-10.46","16.36","2m 4f 35y","4435","142","114","21.25","","18","0","0","42","9","4","0","0","0","10","0","0","4435","114","21.25","9.17","63","75","81","52","91","","","0","0","1","2","2","14","4","5","23","0","2","4","0","3","9","0","8","10","37","0","1","63"
"14/11/2024 1:40:00 PM","Taunton","3624","Hurdle","Good To Firm","Nov-Hdle","0","","","Loki's Mischief","0","156","23","Goddess Freja","No Risk At All","274","","1","0","73","73","0","0","2","5","0","3","6.5","3","321","4","662","341","3","93","91","95","62","44","4","44","3","44","3","44","2","44","2","44","2","0","3","0","0","7","7","7","56","44","48","48","46","46","46","100","0","-3","33.33","2m 2f 111y","4071","156","0","18.5","","23","0","0","0","1","2","0","0","0","0","0","0","4071","0","18.5","36.21","44","0","0","0","0","","","0","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","44"
"14/11/2024 1:40:00 PM","Taunton","3624","Hurdle","Good To Firm","Nov-Hdle","0","","","Tuxedo Junction","0","156","18","Dash To The Front","Iffraaj","6/3023602-52","","1","0","84","93","75","0","4","1","0","3","3.25","1","350","2","703","353","2","96","93","95","69","57","2","57","1","52","2","52","1","52","1","57","1","47","1","0","0","1.67","1.67","1.62","67","57","60","56","62","57","67","100","6.67","-13.1","40","1m 7f 50y","3350","158","0","3","422","18","12","1","0","2","0","13","1","0","0","0","0","3350","0","3","4.31","57","75","75","0","0","","","0","2","4","0","0","1","1","5","9","0","0","0","0","1","4","0","1","1","5","0","4","57"
"14/11/2024 1:50:00 PM","Sedgefield","4368","Hurdle","Good","Mdn-Mare-Hdle","0","","","Crackerjack Queen","3","157","27","Desert Queen","Jack Hobbs","9","","1","0","0","0","0","0","2","4","0","3","11","3","325","5","671","346","3","90","89","83","84","0","5","0","5","0","5","0","5","0","5","0","5","0","4","0","0","34","34","34","51","51","51","51","51","51","","","0","-1","0","1m 7f 168y","3468","152","0","36.75","","27","0","0","0","0","1","0","0","0","0","0","0","3468","0","36.75","23.04","51","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","51"
"14/11/2024 1:50:00 PM","Sedgefield","4368","Hurdle","Good","Mdn-Mare-Hdle","0","","","Dazzlelikethis","0","158","","Sister Bernadette","Mahler","","","1","0","0","0","0","0","0","7","0","3","","8","261","8","636","375","1","91","90","94","100","0","5","0","5","0","5","0","5","0","5","0","5","0","4","0","0","2.88","3","3.75","","","","","","","","","","","","","0","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"14/11/2024 1:50:00 PM","Sedgefield","4368","Hurdle","Good","Mdn-Mare-Hdle","0","","","Devon Skies","3","158","14","Emma Lee","Dartmouth","0042","","1","0","79","85","73","0","0","7","93","1","4.5","1","346","1","619","273","7","84","72","85","32","63","1","63","1","56","1","56","1","56","1","63","1","50","1","0","0","4.5","4.5","4","63","63","48","46","52","50","54","100","0","-4","25","2m 190y","3710","148","0","12","","14","0","0","0","2","2","0","0","0","0","0","0","3710","0","12","32","63","73","73","0","0","","","0","1","4","0","0","0","0","1","2","0","0","1","0","0","0","0","0","0","4","0","0","63"
"14/11/2024 1:50:00 PM","Sedgefield","4368","Hurdle","Good","Mdn-Mare-Hdle","0","","","Florita","0","158","36","Maca Rince","Shirocco","88","","1","0","50","52","47","0","2","4","0","3","17","5","300","7","573","273","7","81","87","83","22","37","3","37","3","33","3","33","3","33","3","37","3","29","3","0","0","51","51","51","37","37","33","33","33","33","29","100","0","-2","0","2m 178y","3698","151","0","68.75","","36","0","0","0","2","0","0","0","0","0","0","0","3698","0","68.75","187.86","37","47","47","0","0","","","0","0","1","0","0","1","0","0","2","0","0","1","0","0","0","0","1","0","1","0","0","37"
"14/11/2024 1:50:00 PM","Sedgefield","4368","Hurdle","Good","Mdn-Mare-Hdle","0","","","Myfavouritesister","0","158","18","Credit Box","Soldier Of Fortune","550","","1","0","0","0","0","0","4","2","0","3","17","6","305","6","617","312","4","80","75","72","85","0","5","0","5","0","5","0","5","0","5","0","5","0","4","0","0","34","34","41","62","26","43","43","42","42","42","","0","-3","0","2m 209y","3729","156","0","86","","18","0","0","0","0","3","0","0","0","0","0","0","3729","0","86","19.28","26","71","72","70","0","","","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","26"
"14/11/2024 1:50:00 PM","Sedgefield","4368","Hurdle","Good","Mdn-Mare-Hdle","0","","","Reel Rosie","0","158","13","Lady Canford","Highland Reel","0459196-264","","1","0","76","76","0","0","2","4","0","3","10","4","336","2","690","354","2","90","86","94","84","25","4","25","4","25","4","25","4","25","4","25","4","0","4","0","0","7.5","7.5","8.5","70","25","54","46","59","56","67","100","21.05","26.75","15.79","1m 7f 168y","3468","160","0","22.5","38","13","17","1","0","1","0","18","4","0","0","0","0","3468","0","22.5","23","25","0","0","0","0","","","1","2","9","0","0","0","2","2","12","0","0","0","1","0","3","0","1","1","9","2","5","25"
"14/11/2024 1:50:00 PM","Sedgefield","4368","Hurdle","Good","Mdn-Mare-Hdle","0","","","Trysting Thorn","0","158","36","Flying Fashion","Black Sam Bellamy","853","","1","0","0","0","0","0","6","1","0","3","3.25","7","331","3","613","282","5","69","70","73","70","0","5","0","5","0","5","0","5","0","5","0","5","0","4","0","0","8","9","9","61","61","55","55","53","53","53","","0","-3","33.33","2m 178y","3698","156","0","6.69999980926514","","36","0","0","0","0","3","0","0","0","0","0","0","3698","0","6.69999980926514","22","61","65","67","63","0","","","0","0","1","0","0","0","0","1","2","0","1","1","0","0","1","0","1","0","1","0","0","61"
"14/11/2024 1:50:00 PM","Sedgefield","4368","Hurdle","Good","Mdn-Mare-Hdle","0","","","Winds Of Winter","0","158","49","Canadian Blaze","Mahler","7000-6623","","1","0","82","82","87","76","4","2","87","2","5.5","2","326","4","606","280","6","75","91","77","37","56","2","56","2","44","2","49","2","48","2","48","2","45","2","56","50","3.5","3.5","3","56","48","42","49","44","48","50","100","0","-8","25","2m 47y","3567","164","88","5.25","","49","0","0","0","8","0","0","0","0","0","0","0","3567","88","5.25","5.5","48","79","87","76","74","","","0","1","6","0","1","2","0","0","4","0","0","0","0","0","0","0","2","0","6","0","0","48"
"14/11/2024 2:05:00 PM","Market Rasen","4709","Chase","Good","Hcap-Cha","0","","","Caro Des Flos","0","147","21","Royale Marie","Tiger Groom","54311-68555","","1","0","69","64","70","74","6","3","79","7","13","4","285","5","559","274","5","78","82","81","33","64","3","61","4","49","7","46","6","48","6","61","3","39","5","48","34","13","17","12","69","61","45","49","50","48","68","91.84","8.16","-30.2","22.45","2m 4f 11y","4411","138","82","12.25","","21","0","0","26","23","0","0","0","0","3","1","0","4411","82","12.25","32","61","60","70","74","35","","","2","2","19","1","2","10","3","6","31","2","2","9","1","4","12","1","17","2","19","0","1","61"
"14/11/2024 2:05:00 PM","Market Rasen","4709","Chase","Good","Hcap-Cha","0","","","Eyed","0","168","18","One Gulp","Kayf Tara","P138-462442","","1","0","73","88","70","60","2","6","100","1","9","2","319","2","609","290","4","88","91","91","20","63","4","63","2","54","6","56","3","58","2","63","2","54","2","58","44","3","2.63","2.75","69","63","48","58","54","58","65","84.62","7.69","-3","15.38","2m 4f 35y","4435","168","100","3.75","","18","0","0","7","6","0","0","0","0","0","1","0","4435","100","3.75","4.06","63","72","70","60","85","","","0","1","3","0","0","0","0","2","4","0","0","0","1","1","5","0","5","0","3","0","0","63"
"14/11/2024 2:05:00 PM","Market Rasen","4709","Chase","Good","Hcap-Cha","0","","","Hey Day Baby","10","145","51","Midnight Choir","Soldier Of Fortune","97-9PP4P1PP","","1","0","49","27","27","93","6","3","77","8","10","6","252","7","602","350","1","88","89","84","89","56","7","56","6","56","3","56","3","56","3","56","5","0","7","0","0","26","19","17","56","0","25","50","39","0","52","50","9.09","2","0","2m 4f","4400","144","81","0","","51","0","0","4","6","1","0","0","0","1","0","0","4400","81","0","29","0","49","27","93","27","","","1","0","5","1","0","2","1","0","8","1","0","1","0","0","4","0","2","1","5","0","0","0"
"14/11/2024 2:05:00 PM","Market Rasen","4709","Chase","Good","Hcap-Cha","0","","","Ironhill","0","144","12","Azaban","Leading Light","17P07/2P31-P","","1","0","64","27","93","73","0","9","76","9","11","7","274","6","523","249","8","73","67","77","32","62","6","0","8","60","2","0","8","0","8","0","8","0","7","0","0","34","34","34","62","0","35","59","37","60","60","66.67","15.38","-0.17","23.08","2m 5f 110y","4730","144","78","0","","12","0","0","5","4","4","0","0","0","1","0","1","4730","78","0","46.94","0","64","93","73","27","","","2","2","8","0","0","1","2","3","9","0","0","0","0","1","1","0","4","2","8","0","0","0"
"14/11/2024 2:05:00 PM","Market Rasen","4709","Chase","Good","Hcap-Cha","0","","","Jumbo Veste Verte","0","148","26","Ocara D'Airy","Indomito","694-33685","","1","0","0","0","0","0","2","6","80","6","29","10","202","10","426","224","9","74","66","72","12","0","9","0","8","0","9","0","8","0","8","0","8","0","7","0","0","17","23","17","57","37","41","46","40","46","48","100","0","-8","0","2m 2f 148y","4108","151","83","28.75","","26","0","0","0","8","0","0","0","0","0","0","0","4108","83","28.75","25.92","37","45","42","49","45","","","0","0","0","0","0","0","0","0","3","0","0","1","0","0","6","0","2","0","0","0","0","37"
"14/11/2024 2:05:00 PM","Market Rasen","4709","Chase","Good","Hcap-Cha","0","","","Kankin","0","168","24","Touriga","Archipenko","3316-453152","","1","0","78","79","67","88","2","6","100","1","6.5","1","339","1","608","269","6","84","86","75","24","71","1","71","1","56","3","53","5","52","4","71","1","52","3","46","59","4.5","5","5","71","71","54","56","53","52","63","100","14.29","-5.92","50","2m 3f 164y","4344","168","100","3.25","","24","0","0","8","4","2","0","0","0","2","0","0","4344","100","3.25","6.27","71","76","67","88","73","","","1","2","5","1","1","3","2","5","9","0","1","1","0","2","4","1","5","1","5","0","0","71"
