"Race Time","Course","Distance (y)","Race Type","Official Going","Classifications","Position","Horse","Jockey Claim","Weight (pounds)","SP Odds Decimal","BF Decimal SP","Won (1=Won, 0=Lost)","PRC Average","PRC Last Run","PRC 2nd Last Run","PRC 3rd Last Run","Pace Rating","Pace Rating Rank","OR","OR Rank","Tissue Odds Decimal","PFR Rank","Main","Main Rank","Main Stats","Stats","Stats Rank","Trn Stats","Jky Stats","TrnJky Stats","Hrs Stats","HA Career Speed Rating","HA Career Speed Rating Rank","HA Last 1 Year Speed Rating","HA Last 1 Year Speed Rating Rank","MR Career Speed Rating","MR Career Speed Rating Rank","MR Last 1 Year Speed Rating","MR Last 1 Year Speed Rating Rank","MR Last 3 Runs Speed Rating","MR Last 3 Runs Speed Rating Rank","LTO Speed Rating","LTO Speed Rating Rank","2nd LTO Speed Rating","2nd LTO Speed Rating Rank","3rd LTO Speed Rating","4th LTOt Speed Rating","Evening Price","Breakfast Price","Morning Price",dyHA,dyLTO,dyAVG,dyAVG(x),dyMR,dyMR(x),dy2HA,"Finished Races SR","WON SR Before","Won P/L Before","Plc SR Before",DSLR(F),DSLR(J),"FLAT TURF Runs Before","FLAT AW Runs Before","CHASE Runs Before","HURDLE Runs Before","NHF Runs Before","ALL FLAT Runs Before","FLAT TURF Wins Before","FLAT AW Wins Before","CHASE Wins Before","HURDLE Wins Before","NHF Wins Before","Distance In Yards LTO","Official Rating LTO","Distance To Winner LTO","Betfair SP Odds LTO (Decimcal)","Speed Rating LTO","PRC Average LTO","PRC Last Run LTO","PRC 2nd Last Run LTO","PRC 3rd Last Run LTO","JSH Mean Movement Rank","Cherry Picked Rating","Today's Going Wins","Today's Going Places","Today's Going Runs","Today's Distance Wins","Today's Distance Places","Today's Distance Runs","Today's Class Wins","Today's Class Places","Today's Class Runs","Today's Course Wins","Today's Course Places","Today's Course Runs","Heavy/Soft Ground Wins","Heavy/Soft Ground Places","Heavy/Soft Ground Runs","Good to Soft Ground Wins","Good to Soft Ground Runs","Good Ground Wins","Good Ground Runs","Good to Firm Ground Wins","Good to Firm Ground Runs","SpeedRating LTO"
"18/09/2024 5:28:00 PM","Beverley","2187","Turf","Good","Hcap","1","Inappropriate","5","126","3.25","3.55","1","78","81","83","71","2","5","66","6","11","1","270","5","510","240","8","83","79","67","11","69","3","69","1","50","8","50","8","63","2","69","1","63","3","51","42","4.5","3.75","2.75","69","63","53","65","50","63","63","","0","-8","50","21","","7","1","0","0","0","8","0","0","0","0","0","2639","67","3.5","3.3","63","0","0","0","0","","","0","2","2","0","3","3","0","0","0","0","0","0","0","0","2","0","2","0","2","0","1","63"
"18/09/2024 5:28:00 PM","Beverley","2187","Turf","Good","Hcap","2","Secret World","0","136","6","6.82","0","69","70","80","58","0","10","71","1","7","5","309","1","527","218","10","78","81","81","-22","64","6","64","4","61","1","61","1","63","2","63","3","63","3","61","60","9","9","9.5","64","63","59","62","60","63","63","","10","0","30","34","","8","2","0","0","0","10","0","1","0","0","0","2181","71","13","7.8","63","59","80","58","40","","","0","1","3","0","1","2","1","2","3","0","0","1","0","0","1","0","0","0","3","0","4","63"
"18/09/2024 5:28:00 PM","Beverley","2187","Turf","Good","Hcap","3","Twin Earth","0","138","7","7.91","0","58","81","58","34","4","3","68","4","34","6","235","8","514","279","5","83","90","89","17","68","4","68","2","53","6","53","6","54","7","68","2","51","7","54","53","7","7","7.5","68","68","55","57","53","54","64","","0","-9","0","15","130","5","1","0","0","3","6","0","0","0","0","0","2177","68","2.59999990463257","27.26","68","50","58","34","58","","","0","0","4","0","0","2","0","0","5","0","0","0","0","0","2","0","2","0","4","0","0","68"
"18/09/2024 5:28:00 PM","Beverley","2187","Turf","Good","Hcap","4","Skinny Malinka","0","134","11","14.06","0","61","79","43","0","2","5","69","3","9","6","268","6","602","334","1","96","94","96","48","63","8","63","7","49","9","49","9","49","9","63","3","36","10","0","0","7.5","7.5","8.5","63","56","51","51","56","56","56","","0","-3","33.33","15","","2","1","0","0","0","3","0","0","0","0","0","1773","0","3.75","10.5","56","0","0","0","0","","","0","0","0","0","0","0","0","1","3","0","0","0","0","1","1","0","0","0","0","0","1","56"
"18/09/2024 5:28:00 PM","Beverley","2187","Turf","Good","Hcap","5","Dandy's Angel","0","123","12","20","0","72","63","68","86","2","5","53","10","9","3","307","2","538","231","9","59","71","61","40","68","4","64","4","58","3","56","5","64","1","43","9","64","1","64","57","9","10","10","68","43","56","57","58","64","68","","10.45","-6.42","23.88","14","","61","6","0","0","0","67","7","0","0","0","0","2435","54","2.95000004768372","8.2","43","66","68","86","45","","","1","4","18","5","7","32","5","7","33","5","6","22","3","3","16","1","15","1","18","2","12","43"
"18/09/2024 5:28:00 PM","Beverley","2187","Turf","Good","Hcap","6","Bearwith","0","138","6","6.79","0","42","45","34","48","2","5","68","4","11","3","285","4","541","256","6","89","68","63","36","70","2","68","2","60","2","61","1","61","5","61","5","60","5","61","62","9","9","7.5","72","61","57","60","60","61","70","","18.42","2.63","31.58","22","","28","10","0","0","0","38","4","3","0","0","0","2150","70","3.29999995231628","4.4","61","44","34","48","51","","","2","1","14","4","7","18","1","4","14","1","0","5","0","1","2","0","1","2","14","2","11","61"
"18/09/2024 5:28:00 PM","Beverley","2187","Turf","Good","Hcap","7","Evelyn's Phoenix","0","131","8.5","10.5","0","55","21","88","57","10","1","66","6","10","2","306","3","595","289","3","70","75","85","59","64","6","64","4","57","5","57","3","62","4","45","8","64","1","62","55","15","12","11","64","45","53","57","57","62","62","","23.08","24.83","23.08","21","","13","0","0","0","0","13","3","0","0","0","0","1968","67","15.3500003814697","4.2","45","73","88","57","73","","","1","1","5","1","0","2","0","0","2","0","2","3","0","0","2","1","2","1","5","1","4","45"
"18/09/2024 5:28:00 PM","Beverley","2187","Turf","Good","Hcap","8","The Nu Form Way","0","140","81","210","0","43","27","40","63","4","3","70","2","15","9","260","7","562","302","2","64","69","85","84","72","1","55","9","58","3","52","7","52","8","55","7","50","8","0","0","41","41","34","72","55","57","54","58","55","70","","20","22","4","24","","23","2","0","0","0","25","5","0","0","0","0","2663","72","18.1000003814697","42","55","51","40","63","51","","","1","0","5","3","0","8","2","0","10","1","0","4","2","1","8","2","4","1","5","0","6","55"
"18/09/2024 5:28:00 PM","Beverley","2187","Turf","Good","Hcap","9","Love Yours","0","127","12","17.5","0","55","35","93","36","2","5","62","9","9","8","229","9","516","287","4","74","71","72","70","60","9","60","8","51","7","57","3","57","6","60","6","57","6","51","49","7.5","9","8.5","67","60","51","56","51","57","60","","6.25","-7","6.25","28","","8","8","0","0","0","16","1","0","0","0","0","2459","62","6.59999990463257","6.57","60","62","93","36","57","","","0","0","2","1","0","3","0","0","3","1","0","1","0","0","1","0","0","0","2","1","5","60"
"18/09/2024 5:28:00 PM","Beverley","2187","Turf","Good","Hcap","10","Global Resolve","0","134","67","100","0","50","27","73","0","6","2","64","8","41","10","180","10","434","254","7","66","57","71","60","46","10","46","10","36","10","36","10","36","10","27","10","46","9","0","0","34","34","29","57","27","43","43","46","46","46","","0","-3","0","44","","2","1","0","0","0","3","0","0","0","0","0","1540","0","36","136.55","27","73","73","0","0","","","0","0","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","27"
"19/09/2024 1:42:00 PM","Ayr","1590","Turf","Good","Nov","1","Eve's Boy","0","130","23","34","1","71","64","77","0","0","6","0","5","6","4","296","5","592","296","6","79","91","90","36","61","4","61","4","55","4","55","4","55","5","50","5","61","2","0","0","13","13","13","61","50","55","55","55","55","50","","0","-2","0","89","","2","0","0","0","0","2","0","0","0","0","0","1320","0","6.75","3.4","50","77","77","0","0","","","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","50"
"19/09/2024 1:42:00 PM","Ayr","1590","Turf","Good","Nov","2","Catalyse","0","137","2.25","2.55","0","90","89","90","0","2","5","91","1","5.5","1","338","3","679","341","2","81","99","73","88","64","2","64","2","58","3","58","3","58","3","64","2","52","5","0","0","2.5","2.5","2.75","64","64","58","58","58","58","52","","50","0.25","0","93","","2","0","0","0","0","2","1","0","0","0","0","1320","0","4.65000009536743","28.99","64","90","90","0","0","","","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","1","64"
"19/09/2024 1:42:00 PM","Ayr","1590","Turf","Good","Nov","3","Bowen Island","0","130","3.5","3.47","0","88","92","84","0","8","1","83","2","5.5","5","333","4","583","250","9","85","62","71","32","61","4","61","4","60","2","60","2","60","2","59","3","61","2","0","0","3.75","3.75","3.5","61","59","57","57","59","59","59","","0","-3","33.33","27","","2","1","0","0","0","3","0","0","0","0","0","1540","0","4.30000019073486","60","59","84","84","0","0","","","0","0","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","59"
"19/09/2024 1:42:00 PM","Ayr","1590","Turf","Good","Nov","4","Magellan Cloud","0","130","21","30.7","0","0","0","0","0","0","6","0","5","","6","271","7","616","345","1","84","80","85","96","0","7","0","7","0","7","0","7","0","7","0","7","0","7","0","0","17","17","21","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"19/09/2024 1:42:00 PM","Ayr","1590","Turf","Good","Nov","5","Legend Forever","0","130","51","101.69","0","0","0","0","0","0","6","0","5","","6","271","7","607","336","3","76","84","80","96","0","7","0","7","0","7","0","7","0","7","0","7","0","7","0","0","26","26","26","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"19/09/2024 1:42:00 PM","Ayr","1590","Turf","Good","Nov","6","Jorge Alvares","0","130","4.33","4.66","0","85","93","83","80","4","3","82","3","4","2","353","1","647","294","7","85","71","86","52","70","1","70","1","63","1","63","1","69","1","69","1","70","1","57","56","3.75","3.75","3.5","70","69","63","65","63","69","69","","0","-4","75","28","","4","0","0","0","0","4","0","0","0","0","0","1320","80","1.29999995231628","24.91","69","85","83","80","91","","","0","2","2","0","0","0","0","2","2","0","0","0","0","0","0","0","1","0","2","0","1","69"
"19/09/2024 1:42:00 PM","Ayr","1590","Turf","Good","Nov","7","Jachin","0","130","251","707.41","0","0","0","0","0","0","6","0","5","","8","270","9","571","301","4","64","73","68","96","0","7","0","7","0","7","0","7","0","7","0","7","0","7","0","0","101","101","101","37","37","37","37","37","37","","","0","-1","0","48","","0","1","0","0","0","1","0","0","0","0","0","1320","0","15","47.06","37","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37"
"19/09/2024 1:42:00 PM","Ayr","1590","Turf","Good","Nov","8","Mr Cool","0","130","17","25.72","0","80","86","88","66","8","1","73","4","5","3","341","2","642","301","4","89","87","89","36","63","3","63","3","52","5","52","5","56","4","51","4","56","4","63","53","15","15","15","63","51","51","55","53","56","59","","0","-7","28.57","12","","6","1","0","0","0","7","0","0","0","0","0","1320","74","4.25","18.82","51","77","88","66","76","","","0","1","4","0","0","0","0","1","6","0","0","0","0","0","1","0","0","0","4","0","1","51"
"19/09/2024 1:42:00 PM","Ayr","1590","Turf","Good","Nov","9","Mystical Sky","0","130","251","1000","0","27","27","27","0","4","3","0","5","41","9","281","6","570","289","8","89","74","82","44","40","6","40","6","40","6","40","6","40","6","40","6","40","6","0","0","101","101","101","40","40","40","40","40","40","40","","0","-2","0","66","","2","0","0","0","0","2","0","0","0","0","0","1320","0","14.5","94.79","40","27","27","0","0","","","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","40"
"19/09/2024 2:03:00 PM","Pontefract","1320","Turf","Good To Firm","Hcap-App","1","Fiscal Policy","0","138","9.5","11","1","63","67","89","34","2","5","68","2","7.5","2","331","2","654","323","3","72","82","84","85","66","7","64","6","56","8","62","1","62","2","64","2","61","2","0","0","6","6.5","8","67","64","58","58","59","61","66","","21.05","7.75","21.05","15","","6","13","0","0","0","19","1","3","0","0","0","1326","67","4","11.5","64","70","89","34","88","","","0","1","2","3","4","15","0","1","6","0","0","0","0","1","2","0","0","1","2","0","2","64"
"19/09/2024 2:03:00 PM","Pontefract","1320","Turf","Good To Firm","Hcap-App","2","Emperor Caradoc","0","139","4","4.7","0","84","71","88","92","6","1","69","1","4.5","1","334","1","641","307","4","84","88","83","52","70","3","70","1","60","2","60","3","60","4","60","4","59","5","70","65","5.5","5.5","4","70","60","56","63","60","60","69","","12","-2.5","32","35","","21","4","0","0","0","25","3","0","0","0","0","1100","70","1.54999995231628","5","60","87","88","92","82","","","0","0","1","1","4","6","3","5","14","1","2","4","1","2","7","1","5","1","8","0","1","60"
"19/09/2024 2:03:00 PM","Pontefract","1320","Turf","Good To Firm","Hcap-App","3","Flash The Dash","5","123","6","6.61","0","54","71","57","35","4","2","58","7","10","8","285","5","581","296","6","93","80","85","38","69","4","62","7","59","3","62","1","62","2","62","3","0","8","0","0","8","10","10","69","62","56","61","59","62","65","","7.69","-14","15.38","16","","11","15","0","0","0","26","0","2","0","0","0","1320","59","4.25","6.07","62","76","65","71","91","","","0","1","6","1","2","9","0","0","7","0","0","1","0","0","1","0","2","0","2","0","6","62"
"19/09/2024 2:03:00 PM","Pontefract","1320","Turf","Good To Firm","Hcap-App","4","Golden Duke","3","134","7.5","9","0","68","84","67","54","2","5","67","3","8","2","305","3","556","251","9","78","74","75","24","68","5","68","2","57","7","57","6","58","6","68","1","58","6","56","56","8","8.5","7","68","68","57","60","57","58","66","","10","13.75","26.67","26","","26","4","0","0","0","30","2","1","0","0","0","1317","67","1.29999995231628","10.48","68","49","67","54","27","","","1","4","13","3","7","23","2","8","21","0","0","0","0","0","1","0","0","1","12","1","13","68"
"19/09/2024 2:03:00 PM","Pontefract","1320","Turf","Good To Firm","Hcap-App","5","La La Lucrative","5","124","3.5","3.87","0","61","42","78","64","4","2","61","5","8.5","6","271","6","545","274","8","74","78","81","41","67","6","67","3","58","6","58","5","63","1","58","5","64","1","63","57","5","5","4.5","67","58","58","61","58","63","64","","0","-9","33.33","31","","9","0","0","0","0","9","0","0","0","0","0","1312","62","6.09999990463257","13.07","58","75","78","64","82","","","0","1","3","0","2","4","0","1","4","0","0","0","0","2","5","0","1","0","0","0","3","58"
"19/09/2024 2:03:00 PM","Pontefract","1320","Turf","Good To Firm","Hcap-App","6","Urban Dandy","0","123","51","64.29","0","33","29","48","21","2","5","53","9","13","7","243","8","526","283","7","80","70","86","47","53","9","53","8","45","9","48","8","48","8","44","7","53","7","0","0","15","17","21","65","44","53","52","55","53","62","","8.33","-6.5","20.83","26","","8","16","0","0","0","24","0","2","0","0","0","1317","54","11.6499996185303","6.29","44","36","48","21","39","","","0","0","2","1","2","8","0","0","2","0","0","0","0","0","1","0","1","0","4","0","2","44"
"19/09/2024 2:03:00 PM","Pontefract","1320","Turf","Good To Firm","Hcap-App","7","Gis A Sub","0","130","8","9.18","0","43","13","69","48","2","5","60","6","17","4","270","7","612","342","1","84","85","97","76","76","1","66","4","62","1","60","3","57","7","41","8","60","3","57","60","4.5","3.75","7","76","41","60","52","62","57","73","","6.9","-18.75","6.9","22","","26","3","0","0","0","29","2","0","0","0","0","1312","61","14.8500003814697","3.95","41","58","69","48","57","","","0","2","6","2","2","21","0","0","2","1","0","3","0","0","1","1","9","1","10","0","6","41"
"19/09/2024 2:03:00 PM","Pontefract","1320","Turf","Good To Firm","Hcap-App","8","Flavius Titus","5","119","17","22.64","0","68","29","90","86","0","9","54","8","8","5","302","4","635","333","2","89","76","93","75","72","2","65","5","59","3","57","6","60","4","45","6","60","3","65","55","15","12","12","72","61","58","56","60","61","72","","13.56","-5","20.34","16","","45","14","0","0","0","59","6","2","0","0","0","1320","55","5.5","20.6","61","77","93","78","60","","","4","2","22","6","8","40","1","1","6","1","0","2","0","0","4","0","5","2","14","4","22","61"
"19/09/2024 2:03:00 PM","Pontefract","1320","Turf","Good To Firm","Hcap-App","9","Happy Place","5","125","81","157.24","0","70","79","60","0","4","2","62","4","19","9","220","9","525","305","5","72","89","86","58","61","8","0","9","59","3","0","9","0","9","0","9","0","8","0","0","34","41","26","61","0","39","47","47","33","57","50","0","-5","20","344","67","2","1","0","2","0","3","0","0","0","0","0","3590","0","0","14.12","0","70","70","0","0","","","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","4","0","0","0"
"19/09/2024 2:12:00 PM","Ayr","1760","Turf","Good","Nov","1","Hornsea Bay","0","133","6","6.8","1","0","0","0","0","0","3","0","1","","8","279","10","663","384","1","97","94","93","100","0","8","0","8","0","8","0","8","0","8","0","8","0","6","0","0","9","9","9","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"19/09/2024 2:12:00 PM","Ayr","1760","Turf","Good","Nov","2","Bambalam","0","133","1.9","2.04","0","86","86","0","0","0","3","0","1","5","4","343","4","613","270","6","70","69","71","60","54","4","54","4","54","4","54","4","54","4","54","3","0","6","0","0","1.62","1.62","1.62","54","54","54","54","54","54","","","0","-1","0","27","","1","0","0","0","0","1","0","0","0","0","0","1540","0","9.05000019073486","15.68","54","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","54"
"19/09/2024 2:12:00 PM","Ayr","1760","Turf","Good","Nov","3","Methgal","0","133","5","5.9","0","76","82","69","0","0","3","0","1","6","1","354","2","654","300","5","92","72","84","52","68","1","68","1","65","1","65","1","65","1","63","1","68","1","0","0","7.5","9","9","68","63","65","65","65","65","63","","0","-2","0","47","","2","0","0","0","0","2","0","0","0","0","0","1540","0","6.30000019073486","24.72","63","69","69","0","0","","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","63"
"19/09/2024 2:12:00 PM","Ayr","1760","Turf","Good","Nov","4","West Tyrone","0","133","41","55","0","51","51","0","0","0","3","0","1","11","6","315","5","553","238","9","76","47","55","60","50","5","50","5","50","5","50","5","50","5","50","4","0","6","0","0","26","26","26","50","50","50","50","50","50","","","0","-1","0","51","","1","0","0","0","0","1","0","0","0","0","0","1636","0","10.25","33.76","50","0","0","0","0","","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","50"
"19/09/2024 2:12:00 PM","Ayr","1760","Turf","Good","Nov","5","Off Spin","0","133","9","12.5","0","86","82","89","0","0","3","0","1","3.5","2","363","1","556","193","11","55","63","67","8","62","3","62","3","62","2","62","2","62","2","62","2","62","3","0","0","11","9","9","62","62","62","62","62","62","62","","0","-2","50","11","","2","0","0","0","0","2","0","0","0","0","0","1732","0","10.75","72.91","62","89","89","0","0","","","0","1","1","0","1","2","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","62"
"19/09/2024 2:12:00 PM","Ayr","1760","Turf","Good","Nov","6","Homeland","0","133","151","540","0","55","46","64","0","0","3","0","1","15","8","294","7","547","253","8","77","74","70","32","46","7","46","7","43","7","43","7","43","7","46","6","40","5","0","0","101","101","101","46","46","43","43","43","43","40","","0","-2","0","34","","2","0","0","0","0","2","0","0","0","0","0","1320","0","12.3000001907349","40.46","46","64","64","0","0","","","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","46"
"19/09/2024 2:12:00 PM","Ayr","1760","Turf","Good","Nov","7","Elsass","0","133","29","36.21","0","0","0","0","0","0","3","0","1","","7","283","9","616","333","3","72","79","82","100","0","8","0","8","0","8","0","8","0","8","0","8","0","6","0","0","11","11","11","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"19/09/2024 2:12:00 PM","Ayr","1760","Turf","Good","Nov","8","Sherlock","0","133","17","21.6","0","69","77","61","0","2","1","0","1","11","3","346","3","608","262","7","76","60","74","52","64","2","64","2","56","3","56","3","56","3","48","5","64","2","0","0","26","26","26","64","48","56","56","56","56","48","","0","-2","0","27","","2","0","0","0","0","2","0","0","0","0","0","1540","0","13.8999996185303","164.55","48","61","61","0","0","","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","48"
"19/09/2024 2:12:00 PM","Ayr","1760","Turf","Good","Nov","9","Hill O Rue","0","133","26","32.85","0","0","0","0","0","0","3","0","1","","8","279","10","608","329","4","76","84","69","100","0","8","0","8","0","8","0","8","0","8","0","8","0","6","0","0","26","26","26","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"19/09/2024 2:12:00 PM","Ayr","1760","Turf","Good","Nov","10","Uncle Liam","5","128","101","285.73","0","0","0","0","0","0","3","0","1","","5","291","8","634","343","2","74","86","83","100","0","8","0","8","0","8","0","8","0","8","0","8","0","6","0","0","41","41","41","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"19/09/2024 2:12:00 PM","Ayr","1760","Turf","Good","Nov","11","Black Sky","0","133","101","275.42","0","64","54","73","0","2","1","0","1","12","8","303","6","536","233","10","54","73","74","32","47","6","47","6","45","6","45","6","45","6","43","7","47","4","0","0","41","41","41","47","43","45","45","45","45","43","","0","-2","0","44","","2","0","0","0","0","2","0","0","0","0","0","1546","0","13.75","11.5","43","73","73","0","0","","","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","43"
"19/09/2024 2:20:00 PM","Yarmouth","1763","Turf","Good To Firm","Hcap-Nur","1","Glenridding","0","137","4.33","4.86","1","65","67","56","71","6","1","62","1","13","3","317","5","640","323","4","88","71","84","80","53","3","53","3","49","2","49","2","49","2","53","3","49","2","37","0","4.5","4.33","4","53","53","46","46","49","49","49","","0","-3","0","57","","3","0","0","0","0","3","0","0","0","0","0","1546","0","5.44999980926514","19","53","64","56","71","0","","","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","53"
"19/09/2024 2:20:00 PM","Yarmouth","1763","Turf","Good To Firm","Hcap-Nur","2","Vilaine Verlaine","0","135","12","15","0","54","64","48","51","0","5","60","2","9.5","5","326","3","603","277","9","62","82","69","64","52","4","52","4","49","2","49","2","49","2","49","5","52","1","46","0","9","11","10","52","49","49","49","49","49","49","","0","-3","0","24","","3","0","0","0","0","3","0","0","0","0","0","1556","0","11","61.36","49","50","48","51","0","","","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","49"
"19/09/2024 2:20:00 PM","Yarmouth","1763","Turf","Good To Firm","Hcap-Nur","3","Freak Encounter","0","120","26","40","0","33","46","27","27","0","5","45","7","9.5","5","291","7","577","286","8","77","78","83","48","52","4","52","4","32","8","32","8","32","8","52","4","31","5","32","0","13","12","21","52","52","41","38","40","32","49","","0","-4","0","17","","3","1","0","0","0","4","0","0","0","0","0","1556","45","5.69999980926514","11","52","27","27","27","0","","","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","2","52"
"19/09/2024 2:20:00 PM","Yarmouth","1763","Turf","Good To Firm","Hcap-Nur","4","Hawaii Five O","0","134","2.38","2.56","0","46","52","40","0","4","2","59","4","8.5","1","336","1","699","363","1","91","95","93","84","58","2","58","2","51","1","51","1","51","1","58","2","45","4","0","0","6","5","3","58","43","48","48","45","45","45","","0","-3","0","29","","2","1","0","0","0","3","0","0","0","0","0","1540","0","11","289.73","43","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","43"
"19/09/2024 2:20:00 PM","Yarmouth","1763","Turf","Good To Firm","Hcap-Nur","5","Unex Friendly","0","135","9.5","8.8","0","60","60","0","0","4","2","60","2","8.5","7","328","2","657","329","3","71","83","77","98","47","7","47","7","47","5","47","5","47","5","47","7","0","6","0","0","7.5","8.5","10","50","36","44","44","47","47","47","","0","-3","0","22","","1","2","0","0","0","3","0","0","0","0","0","1760","0","14.3500003814697","199.71","36","35","35","0","0","","","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","36"
"19/09/2024 2:20:00 PM","Yarmouth","1763","Turf","Good To Firm","Hcap-Nur","6","Astroqualis","0","120","51","67.94","0","40","40","0","0","0","5","45","7","15","7","237","9","552","315","6","70","63","82","100","31","9","31","9","31","9","31","9","31","9","31","9","0","6","0","0","34","41","34","31","24","26","26","24","24","24","","0","-3","0","52","","1","2","0","0","0","3","0","0","0","0","0","1336","0","22.3500003814697","682.6","24","45","45","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","24"
"19/09/2024 2:20:00 PM","Yarmouth","1763","Turf","Good To Firm","Hcap-Nur","7","Lolapalooza","0","132","6.5","10.33","0","53","38","64","58","2","4","57","6","11","2","312","6","632","320","5","83","92","81","64","60","1","60","1","44","6","44","6","46","6","60","1","46","3","28","42","5.5","5","6.5","60","60","44","44","44","46","46","","0","-4","0","9","","4","0","0","0","0","4","0","0","0","0","0","1540","57","3.79999995231628","9.25","60","63","64","58","66","","","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","2","60"
"19/09/2024 2:20:00 PM","Yarmouth","1763","Turf","Good To Firm","Hcap-Nur","8","Don't Get Caught","0","120","51","91.38","0","41","41","0","0","0","5","45","7","13","7","258","8","571","313","7","72","73","70","98","36","8","36","8","36","7","36","7","36","7","36","8","0","6","0","0","26","34","34","37","36","24","24","36","36","36","","0","-3","0","24","","1","2","0","0","0","3","0","0","0","0","0","1556","0","22.5","839.77","36","0","0","0","0","","","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","36"
"19/09/2024 2:20:00 PM","Yarmouth","1763","Turf","Good To Firm","Hcap-Nur","9","No Release","0","133","10","12.73","0","76","76","0","0","0","5","58","5","6.5","4","324","4","661","337","2","84","81","90","82","49","6","49","6","49","2","49","2","49","2","49","5","0","6","0","0","7","7","7","49","49","41","41","40","40","40","","0","-3","0","17","","1","2","0","0","0","3","0","0","0","0","0","1791","0","12.1999998092651","894.47","49","0","0","0","0","","","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","49"
"19/09/2024 2:25:00 PM","Naas","1305","Turf","Good","Mdn-Fil","1","Carla Ridge","0","128","101","275.19","1","46","46","0","0","0","5","0","3","7","4","324","4","533","209","10","60","68","69","12","49","4","49","4","49","4","49","4","49","4","49","3","0","5","0","0","151","251","251","49","49","49","49","49","49","","","0","-1","0","40","","1","0","0","0","0","1","0","0","0","0","0","1320","0","15.0500001907349","130","49","0","0","0","0","","","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","49"
"19/09/2024 2:25:00 PM","Naas","1305","Turf","Good","Mdn-Fil","2","Miracle Beauty","0","128","3.75","4.09","0","0","0","0","0","0","5","0","3","","6","279","8","633","354","3","81","86","87","100","0","8","0","8","0","8","0","8","0","8","0","8","0","5","0","0","6.5","5.5","9","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
