"Race Time","Course","Distance (y)","Race Type","Official Going","Classifications","Draw","Draw IV","Position","Horse","Jockey Claim","Weight (pounds)","DSLR","Dam","Sire","Form String","SP Odds Decimal","BF Decimal SP","Won (1=Won, 0=Lost)","PRC Average","PRC Last Run","PRC 2nd Last Run","PRC 3rd Last Run","Pace Rating","Pace Rating Rank","OR","OR Rank","Tissue Odds Decimal","PFR Rank","Main","Main Rank","Main Stats","Stats","Stats Rank","Trn Stats","Jky Stats","TrnJky Stats","Hrs Stats","HA Career Speed Rating","HA Career Speed Rating Rank","HA Last 1 Year Speed Rating","HA Last 1 Year Speed Rating Rank","MR Career Speed Rating","MR Career Speed Rating Rank","MR Last 1 Year Speed Rating","MR Last 1 Year Speed Rating Rank","MR Last 3 Runs Speed Rating","MR Last 3 Runs Speed Rating Rank","LTO Speed Rating","LTO Speed Rating Rank","2nd LTO Speed Rating","2nd LTO Speed Rating Rank","3rd LTO Speed Rating","4th LTOt Speed Rating","Evening Price","Breakfast Price","Morning Price",dyHA,dyLTO,dyAVG,dyAVG(x),dyMR,dyMR(x),dy2HA,"Finished Races SR","WON SR Before","Won P/L Before","Plc SR Before","Distance LTO (Same Code)","Distance In Yards LTO (Same Code)","Pounds LTO (Same Code)","Official Rating LTO (Same Code)","Distance To Winner LTO (Same Code)",DSLR(F),DSLR(J),"FLAT TURF Runs Before","FLAT AW Runs Before","CHASE Runs Before","HURDLE Runs Before","NHF Runs Before","ALL FLAT Runs Before","FLAT TURF Wins Before","FLAT AW Wins Before","CHASE Wins Before","HURDLE Wins Before","NHF Wins Before","Distance In Yards LTO","Official Rating LTO","Distance To Winner LTO","Betfair SP Odds LTO (Decimcal)","Speed Rating LTO","PRC Average LTO","PRC Last Run LTO","PRC 2nd Last Run LTO","PRC 3rd Last Run LTO","JSH Mean Movement Rank","Cherry Picked Rating","Today's Going Wins","Today's Going Places","Today's Going Runs","Today's Distance Wins","Today's Distance Places","Today's Distance Runs","Today's Class Wins","Today's Class Places","Today's Class Runs","Today's Course Wins","Today's Course Places","Today's Course Runs","Heavy/Soft Ground Wins","Heavy/Soft Ground Places","Heavy/Soft Ground Runs","Good to Soft Ground Wins","Good to Soft Ground Runs","Good Ground Wins","Good Ground Runs","Good to Firm Ground Wins","Good to Firm Ground Runs","SpeedRating LTO"
"11/11/2024 1:30:00 PM","Carlisle","4398","Hurdle","Good","Hcap-Nov-Hdle","0","","","Haveanothergoflo","0","166","351","Gowiththeflo","Court Cave","4/33P-","","1","0","73","80","80","60","6","1","102","2","","10","224","10","471","247","7","87","68","66","26","59","6","0","10","48","6","0","10","0","10","0","10","0","10","0","0","17","17","26","59","0","38","51","47","46","48","75","0","-4","50","2m 4f","4400","168","105","0","","351","0","0","1","3","0","0","0","0","0","0","0","4400","105","0","13","0","0","0","0","0","","","0","0","0","0","1","3","0","0","1","0","1","1","0","1","3","0","1","0","0","0","0","0"
"11/11/2024 1:30:00 PM","Carlisle","4398","Hurdle","Good","Hcap-Nov-Hdle","0","","","Heeztheboy","0","145","191","Lovely Native","Dylan Thomas","09661-F67","","1","0","55","60","55","51","6","1","81","10","14","11","227","9","509","282","6","81","70","80","51","40","10","0","10","35","11","0","10","0","10","0","10","0","10","0","0","17","17","17","59","47","35","44","37","27","47","85.71","12.5","-3","0","2m 4f 15y","4415","160","88","26.5499992370605","","191","0","0","4","3","1","0","0","0","1","0","0","4415","88","26.5499992370605","16.5","47","53","45","27","88","","","0","0","1","0","0","1","1","0","4","0","0","0","1","0","5","0","2","0","1","0","0","47"
"11/11/2024 1:30:00 PM","Carlisle","4398","Hurdle","Good","Hcap-Nov-Hdle","0","","","Horsesomeharry","0","162","201","Miss Lucky Penny","Pether's Moon","P66","","1","0","63","72","76","40","0","10","98","7","12","8","223","11","526","303","4","77","78","81","67","61","5","61","5","52","5","52","5","52","5","61","2","43","5","0","0","6","6.5","8","61","61","34","52","43","43","43","66.67","0","-3","0","1m 7f 168y","3468","158","0","15.5","","201","0","0","0","3","0","0","0","0","0","0","0","3468","0","15.5","32.78","61","58","76","40","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","61"
"11/11/2024 1:30:00 PM","Carlisle","4398","Hurdle","Good","Hcap-Nov-Hdle","0","","","Jo Arengeot Bey AA","0","163","233","Totoche Bey","Polarix","33-73","","1","0","63","72","40","77","2","7","99","6","9","4","257","7","577","320","1","87","89","84","60","50","9","50","7","44","7","44","6","44","6","50","5","37","8","44","0","7.5","7.5","10","50","50","43","43","44","44","44","100","0","-4","25","2m 3f 123y","4303","161","0","33","","233","0","0","0","3","1","0","0","0","0","0","0","4303","0","33","70","50","59","40","77","0","","","0","0","0","0","0","2","0","1","1","0","0","0","0","1","4","0","0","0","0","0","0","50"
"11/11/2024 1:30:00 PM","Carlisle","4398","Hurdle","Good","Hcap-Nov-Hdle","0","","","Joie More","0","166","18","Joie De Cotte","Getaway","6-625","","1","0","77","67","85","79","2","7","102","2","7.5","7","271","6","485","214","10","53","88","77","-4","58","7","58","6","39","9","36","8","36","8","26","9","36","9","58","0","8","10","13","58","26","40","40","39","36","42","100","0","-4","25","2m 3f 218y","4398","162","104","7.59999990463257","","18","0","0","0","4","0","0","0","0","0","0","0","4398","104","7.59999990463257","40.66","26","75","85","79","60","","","0","0","0","0","0","2","0","0","0","0","0","1","0","1","2","0","2","0","0","0","0","26"
"11/11/2024 1:30:00 PM","Carlisle","4398","Hurdle","Good","Hcap-Nov-Hdle","0","","","Ruler Legend","0","161","17","Avenue Dargent","Camelot","099/47-01794","","1","0","70","59","66","85","0","10","97","8","11","6","275","5","595","320","1","88","70","87","75","57","8","49","8","44","7","43","7","42","7","49","6","42","6","42","43","7","7.5","9","72","48","52","46","50","48","70","100","14.29","-9.28","14.29","2m 104y","3624","162","98","18.5499992370605","17","201","8","0","0","6","0","8","1","0","0","1","0","2640","82","11","440.22","48","68","58","73","73","","","0","0","2","0","0","0","2","2","6","0","0","0","2","2","8","0","3","0","2","0","1","48"
"11/11/2024 1:30:00 PM","Carlisle","4398","Hurdle","Good","Hcap-Nov-Hdle","0","","","She's Notjoeking","3","164","30","Miss Joeking","Milan","15-213","","1","0","78","87","88","60","6","1","101","4","6.5","1","354","1","668","314","3","68","83","77","86","67","3","67","3","60","2","60","2","60","2","60","3","67","2","46","0","5.5","5.5","5.5","67","60","59","57","60","60","66","100","40","8.33","20","2m 48y","3568","152","101","18","","30","0","0","0","3","2","0","0","0","0","1","1","3568","101","18","11.72","60","74","88","60","0","","","0","0","1","0","0","0","1","0","2","0","0","1","1","1","3","1","1","0","1","0","0","60"
"11/11/2024 1:30:00 PM","Carlisle","4398","Hurdle","Good","Hcap-Nov-Hdle","0","","","Top Man Tom","0","165","54","Miss Your Top","Ask","525","","1","0","73","57","91","70","4","5","101","4","8.5","2","302","2","589","287","5","71","70","78","68","69","2","69","2","58","3","58","3","58","3","48","7","69","1","58","0","13","15","8.5","69","48","58","58","58","58","58","100","0","-3","33.33","2m 4f 189y","4589","154","0","33.5","","54","0","0","0","3","0","0","0","0","0","0","0","4589","0","33.5","12","48","81","91","70","0","","","0","1","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","48"
"11/11/2024 1:45:00 PM","Kempton","4620","Hurdle","Good","Nov-Hdle","0","","","As Legends Have It","0","154","209","Easter Legend","Jack Hobbs","21","","1","0","0","0","0","0","6","1","0","1","5.5","4","342","2","704","362","2","88","92","84","98","0","3","0","3","0","3","0","3","0","3","0","3","0","2","0","0","3.5","3.5","5","65","65","64","64","64","64","64","","50","0.2","50","1m 7f 182y","3482","158","0","0","","209","0","0","0","0","2","0","0","0","0","0","1","3482","0","0","2.26","65","79","79","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0","65"
"11/11/2024 1:45:00 PM","Kempton","4620","Hurdle","Good","Nov-Hdle","0","","","Banny Hill Lass","0","146","13","Mystery Drama","Blue Bresil","959P","","1","0","40","40","0","0","4","2","0","1","13","6","313","5","621","308","6","79","77","78","74","0","3","0","3","0","3","0","3","0","3","0","3","0","2","0","0","201","201","251","47","0","33","44","43","40","46","0","0","-4","0","2m 3f 100y","4280","149","0","0","","13","0","0","0","1","3","0","0","0","0","0","0","4280","0","0","1000","0","0","0","0","0","","","0","0","1","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","1","0","0","0"
"11/11/2024 1:45:00 PM","Kempton","4620","Hurdle","Good","Nov-Hdle","0","","","Califet En Vol","0","154","205","Mallards In Flight","Califet","3","","1","0","0","0","0","0","0","6","0","1","3.5","2","337","4","706","369","1","91","99","95","84","0","3","0","3","0","3","0","3","0","3","0","3","0","2","0","0","2.38","2.38","1.83","58","58","58","58","58","58","","","0","-1","100","2m","3520","157","0","4.75","","205","0","0","0","0","1","0","0","0","0","0","0","3520","0","4.75","7.1","58","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","58"
"11/11/2024 1:45:00 PM","Kempton","4620","Hurdle","Good","Nov-Hdle","0","","","Montana Golden","0","154","127","Havana Dancer","Mount Nelson","25","","1","0","0","0","0","0","2","5","0","1","15","5","298","6","649","351","3","88","90","87","86","0","3","0","3","0","3","0","3","0","3","0","3","0","2","0","0","7","7","41","45","27","36","36","36","36","27","","0","-2","50","2m 125y","3645","158","0","8.75","","127","0","0","0","0","2","0","0","0","0","0","0","3645","0","8.75","4.5","27","88","88","0","0","","","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","27"
"11/11/2024 1:45:00 PM","Kempton","4620","Hurdle","Good","Nov-Hdle","0","","","My Louise","0","147","31","Leyla's Gift","Passing Glance","11-85","","1","0","81","81","0","0","4","2","0","1","6","3","344","1","666","322","5","80","78","84","80","59","1","59","1","59","1","59","1","59","1","59","1","0","2","0","0","11","11","8","64","59","58","61","60","61","61","100","50","13","0","2m 3f 100y","4280","154","0","21.75","336","31","0","1","0","1","2","1","0","1","0","0","1","4280","0","21.75","40","59","0","0","0","0","","","1","0","1","0","0","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","59"
"11/11/2024 1:45:00 PM","Kempton","4620","Hurdle","Good","Nov-Hdle","0","","","Thunder N Lightnin","0","154","317","Dranamol","Alkaadhem","62-","","1","0","82","91","72","0","4","2","0","1","4.33","1","339","3","671","332","4","99","90","99","44","59","1","59","1","53","2","53","2","53","2","48","2","59","1","0","0","5.5","5.5","4.5","59","48","53","53","53","53","48","100","0","-2","50","2m 3f 1y","4181","154","0","1.25","","317","0","0","0","2","0","0","0","0","0","0","0","4181","0","1.25","7.2","48","72","72","0","0","","","0","0","0","0","0","1","0","1","2","0","0","1","0","0","0","0","2","0","0","0","0","48"
"11/11/2024 2:00:00 PM","Carlisle","3507","Chase","Good","Cha","0","","","Kalif Du Berlais","0","146","214","Kadika","Masked Marvel","113","","1","0","0","0","0","0","10","1","135","4","4.5","1","350","1","736","386","1","98","98","98","92","0","4","0","4","0","4","0","4","0","4","0","4","0","4","0","0","2.5","2","1.8","79","79","76","76","78","78","78","100","66.67","0.7","0","2m 209y","3729","156","135","17.25","","214","0","0","0","3","0","0","0","0","0","2","0","3729","135","17.25","6","79","96","96","95","0","","","0","0","0","2","0","2","1","0","1","0","0","0","1","0","2","1","1","0","0","0","0","79"
"11/11/2024 2:00:00 PM","Carlisle","3507","Chase","Good","Cha","0","","","Nells Son","0","165","206","Miss Nellie","Trans Island","6F8813-4217","","1","0","84","77","88","87","6","2","138","3","7","3","323","4","680","357","2","92","89","88","88","75","3","73","3","65","3","57","3","55","3","48","2","55","3","57","73","9","12","17","84","48","63","53","67","55","77","94.12","30","9","15","2m 4f 110y","4510","166","140","34.5","","206","0","0","8","9","3","0","0","0","2","2","2","4510","140","34.5","8.84","48","87","88","87","87","","","1","0","2","4","0","7","0","1","5","1","0","2","4","3","13","1","5","1","2","0","0","48"
"11/11/2024 2:00:00 PM","Carlisle","3507","Chase","Good","Cha","0","","","Path D'oroux","0","161","17","Belle Du Bresil","Coastal Path","468F-223351","","1","0","94","92","94","96","4","3","144","2","2.88","2","348","2","684","336","4","86","86","88","76","81","1","81","1","70","2","71","2","74","1","37","3","74","1","81","71","3.5","3.25","3.5","81","37","53","64","63","74","79","83.33","21.05","4.41","26.32","1m 7f 199y","3499","158","144","0","","17","0","0","11","7","1","0","0","0","1","2","1","3499","144","0","1.54","37","95","94","96","96","","","1","1","2","4","3","10","1","1","2","0","0","0","3","4","15","0","2","1","2","0","0","37"
"11/11/2024 2:00:00 PM","Carlisle","3507","Chase","Good","Cha","0","","","Unexpected Party","0","165","15","Reform Act","Martaline","531554-91P5","","1","0","86","80","80","99","4","3","146","1","3.5","4","344","3","696","352","3","94","98","96","64","81","1","81","1","74","1","75","1","74","1","80","1","74","1","64","58","3.5","4.5","5.5","81","80","62","72","68","74","80","90.48","19.05","1.38","23.81","2m 3f 200y","4380","146","149","10.25","","15","0","0","14","7","0","0","0","0","2","2","0","4380","149","10.25","5.39","80","85","80","99","75","","","0","3","6","1","1","5","1","1","3","0","0","0","3","2","10","1","5","0","6","0","0","80"
"11/11/2024 2:15:00 PM","Kempton","4620","Hurdle","Good","Hcap-Hdle","0","","","Dargiannini","0","168","24","You Take Care","Fame And Glory","7/3PF/11001-5","","1","0","84","79","95","79","6","3","140","1","1.62","1","366","1","752","386","1","100","93","100","93","82","1","73","2","67","1","71","2","71","1","70","2","73","1","0","0","2.63","2.63","2.88","82","70","53","70","66","70","77","80","37.5","1.28","18.75","2m 3f 207y","4387","168","142","17.25","","24","0","0","1","14","1","0","0","0","0","5","1","4387","142","17.25","4.4","70","88","95","79","89","","","3","1","7","2","1","3","2","0","5","1","1","2","1","1","2","2","7","3","7","0","0","70"
"11/11/2024 2:15:00 PM","Kempton","4620","Hurdle","Good","Hcap-Hdle","0","","","Jackpot D'Athou","3","149","206","Victoire D'Athom","Doctor Dino","3214-10","","1","0","76","53","93","82","8","1","121","4","8.5","4","325","4","680","355","2","94","95","90","76","66","4","64","3","61","4","58","3","58","3","58","3","64","2","57","0","3.5","3.75","2.5","68","58","62","59","62","58","66","100","33.33","-1.05","33.33","2m","3520","160","122","27.5499992370605","","206","0","0","0","4","2","0","0","0","0","2","0","3520","122","27.5499992370605","5.92","58","90","93","82","95","","","0","0","0","0","0","0","0","0","0","0","1","1","2","0","4","0","2","0","0","0","0","58"
"11/11/2024 2:15:00 PM","Kempton","4620","Hurdle","Good","Hcap-Hdle","0","","","Pyramid Place","0","158","24","Attima","Authorized","3103150-174","","1","0","87","84","79","97","0","4","130","2","4","3","347","2","694","347","3","90","96","93","68","80","2","74","1","64","3","72","1","71","1","71","1","64","2","74","74","4.33","4","4","80","71","60","69","63","71","79","96.67","22.86","76.16","17.14","2m 3f 207y","4387","158","132","14.75","463","24","1","4","0","30","0","5","0","0","0","8","0","4387","132","14.75","9.2","71","87","79","97","85","","","2","3","9","0","0","4","2","4","9","0","0","3","5","0","12","1","10","2","9","0","0","71"
"11/11/2024 2:15:00 PM","Kempton","4620","Hurdle","Good","Hcap-Hdle","0","","","Stoner's Choice","0","158","567","High Benefit","Great Pretender","6/3651433/21-","","1","0","83","94","77","77","8","1","130","2","","2","329","3","671","342","4","86","86","88","82","76","3","0","4","66","2","0","4","0","4","0","4","0","4","0","0","5.5","5.5","10","76","56","62","48","63","56","75","100","31.82","8.33","18.18","2m 5f","4620","168","130","0","","567","0","0","3","15","4","0","0","0","1","5","1","4620","130","0","5.9","56","78","77","77","79","","","6","1","11","2","1","6","0","0","3","2","0","4","0","1","4","1","7","6","11","0","0","56"
"11/11/2024 2:30:00 PM","Carlisle","3773","Hurdle","Good","Hcap-Hdle","0","","","Bravethewaves","0","145","23","Miss Lucky Penny","Gentlewave","67/6834/30-9","","1","0","56","45","49","73","0","10","85","11","34","11","203","10","497","294","4","83","81","88","42","60","9","31","10","50","9","31","9","31","9","31","9","0","9","0","0","17","19","13","60","31","45","40","42","41","58","100","0","-9","11.11","2m 2f 148y","4108","154","89","41.5","","23","0","0","0","7","2","0","0","0","0","0","0","4108","89","41.5","42","31","66","49","73","76","","","0","0","4","0","0","1","0","0","4","0","0","0","0","1","3","0","2","0","4","0","0","31"
"11/11/2024 2:30:00 PM","Carlisle","3773","Hurdle","Good","Hcap-Hdle","0","","","Diamond Koda","5","166","213","Myakoda","Diamond Boy","222-2U2","","1","0","72","87","40","88","2","8","106","4","8.5","4","290","4","533","243","8","58","71","66","48","66","5","66","5","66","1","66","1","66","1","66","2","66","3","0","0","9","9","7.5","66","66","46","57","53","66","66","66.67","0","-6","83.33","2m 3y","3523","155","0","8","","213","0","0","0","3","3","0","0","0","0","0","0","3523","0","8","5.4","66","64","40","88","0","","","0","1","1","0","0","0","0","2","3","0","0","0","0","2","2","0","3","0","1","0","0","66"
"11/11/2024 2:30:00 PM","Carlisle","3773","Hurdle","Good","Hcap-Hdle","0","","","Dino Bellagio","0","156","25","Savingforvegas","Doyen","1/010P-04","","1","0","58","76","57","40","6","4","96","9","41","4","249","8","557","308","2","90","87","83","48","37","11","37","9","31","11","31","9","31","9","37","8","25","8","0","0","6","6","3.5","60","37","32","30","28","25","53","66.67","28.57","3.5","0","2m 1f 33y","3773","154","0","17.5","","25","0","0","0","3","4","0","0","0","0","0","2","3773","0","17.5","27.89","37","49","57","40","0","","","1","0","1","0","0","3","0","0","3","0","0","1","1","0","4","0","2","1","1","0","0","37"
"11/11/2024 2:30:00 PM","Carlisle","3773","Hurdle","Good","Hcap-Hdle","0","","","Disco Annie","0","159","25","Betty Beck","Court Cave","7-97627","","1","0","70","58","80","72","12","1","99","7","9.5","4","288","5","466","178","10","73","66","73","-34","69","4","69","3","54","7","54","7","54","7","54","7","69","1","46","0","11","13","13","69","54","45","56","48","54","54","100","0","-6","16.67","2m 1f 33y","3773","147","0","18","","25","0","0","0","3","3","0","0","0","0","0","0","3773","0","18","20.4","54","76","80","72","0","","","0","1","2","0","1","3","0","1","5","0","0","1","0","0","4","0","0","0","2","0","0","54"
"11/11/2024 2:30:00 PM","Carlisle","3773","Hurdle","Good","Hcap-Hdle","0","","","Fat Harry","0","154","359","Linen Line","Multiplex","560-","","1","0","66","69","67","63","2","8","94","10","29","9","203","10","454","251","7","67","66","60","58","55","10","55","8","40","10","55","5","55","6","55","6","0","9","0","0","26","26","34","55","55","43","43","40","40","40","100","0","-3","0","2m 3f 154y","4334","154","0","39.0499992370605","","359","0","0","0","3","0","0","0","0","0","0","0","4334","0","39.0499992370605","159.35","55","65","67","63","0","","","0","0","0","0","0","2","0","0","2","0","0","1","0","0","3","0","0","0","0","0","0","55"
"11/11/2024 2:30:00 PM","Carlisle","3773","Hurdle","Good","Hcap-Hdle","0","","","Hourless","7","167","328","Poly Pomona","Time Test","915122432U-","","1","0","70","40","83","87","8","3","107","3","11","8","273","6","548","275","6","64","66","73","72","64","7","0","11","63","4","0","11","0","11","0","11","0","9","0","0","15","17","26","65","0","45","56","52","52","64","75","16.67","-2.67","33.33","1m 7f 156y","3456","154","108","0","430","328","5","3","0","4","0","8","0","1","0","1","0","3456","108","0","7.8","0","86","83","87","88","","","1","3","6","0","1","1","1","1","6","0","0","0","0","0","0","0","1","1","6","0","2","0"
"11/11/2024 2:30:00 PM","Carlisle","3773","Hurdle","Good","Hcap-Hdle","0","","","Knomorediamonds","3","168","25","Vie Sa Vie","Balko","O53-F452","","1","0","64","89","50","52","0","10","108","1","8","7","293","3","520","227","9","72","85","82","-12","66","5","66","5","65","2","65","2","65","2","66","2","55","6","65","0","3.75","4","5","66","66","42","62","55","65","65","75","0","-7","28.57","2m 1f 33y","3773","152","104","0.300000011920929","","25","0","0","0","4","3","0","0","0","0","0","0","3773","104","0.300000011920929","8.87","66","47","50","52","40","","","0","1","3","0","1","2","0","1","5","0","1","1","0","1","4","0","0","0","3","0","0","66"
"11/11/2024 2:30:00 PM","Carlisle","3773","Hurdle","Good","Hcap-Hdle","0","","","Paddy O'Mahler","3","157","18","Miss Massini","Mahler","5454-8F43P6","","1","0","59","60","40","76","4","6","97","8","26","3","260","7","417","157","11","67","60","56","-26","75","2","70","1","64","3","55","5","64","3","25","10","64","4","70","22","15","15","13","75","25","46","53","59","25","70","77.78","0","-12","25","2m 3f 218y","4398","154","99","10.1000003814697","","18","0","0","0","9","3","0","0","0","0","0","0","4398","99","10.1000003814697","16.77","25","65","40","76","79","","","0","0","3","0","0","2","0","0","5","0","0","2","0","1","6","0","3","0","3","0","0","25"
"11/11/2024 2:30:00 PM","Carlisle","3773","Hurdle","Good","Hcap-Hdle","0","","","Rock Hurley","0","164","273","Thalie Hurley","Galiway","4076-5","","1","0","58","57","60","58","4","6","104","5","26","10","240","9","533","293","5","90","65","70","68","62","8","56","7","54","7","46","8","46","8","56","5","36","7","0","0","21","21","26","62","56","52","51","54","56","56","100","0","-5","0","2m 3f 66y","4246","156","108","31.25","","273","0","0","0","5","0","0","0","0","0","0","0","4246","108","31.25","22.03","56","57","53","60","58","","","0","0","0","0","0","0","0","0","4","0","0","0","0","0","3","0","2","0","0","0","0","56"
"11/11/2024 2:30:00 PM","Carlisle","3773","Hurdle","Good","Hcap-Hdle","0","","","Strictly Tango","0","168","33","Noble Vision","Ocovango","331","","1","0","87","94","80","87","10","2","108","1","6","1","338","2","693","355","1","95","94","88","78","70","3","70","1","57","6","57","4","57","5","70","1","57","5","57","0","4.33","3.75","4","70","70","61","61","57","57","57","100","33.33","0","66.67","2m 178y","3698","158","103","0","","33","0","0","0","3","0","0","0","0","0","1","0","3698","103","0","3.6","70","84","80","87","0","","","0","1","1","1","0","1","1","2","3","0","0","0","0","0","0","1","2","0","1","0","0","70"
"11/11/2024 2:30:00 PM","Carlisle","3773","Hurdle","Good","Hcap-Hdle","0","","","The Navigator","0","164","2","Blessing","Mastercraftsman","6425159115","","1","0","78","53","91","90","6","4","104","5","4.33","2","342","1","647","305","3","77","84","91","53","83","1","68","4","61","5","58","3","58","4","58","4","68","2","24","66","13","10","10","83","42","53","56","59","58","72","92.11","14.81","-17.72","14.81","2m 4f 189y","4589","146","104","30.2999992370605","98","2","43","0","2","36","0","43","4","0","0","8","0","4589","104","30.2999992370605","16.64","42","69","91","90","27","","","8","2","29","5","2","16","3","8","40","2","2","21","2","1","15","2","22","8","29","0","15","42"
"11/11/2024 2:50:00 PM","Kempton","4510","Chase","Good","Hcap-Mare-Cha","0","","","Finest View","0","161","64","Call Me A Legend","Passing Glance","9F87-612222","","1","0","0","0","0","0","4","2","120","4","6","4","320","2","672","352","1","85","92","90","85","0","6","0","6","0","6","0","6","0","6","0","6","0","4","0","0","6","5","2.5","75","62","58","64","62","63","74","95","21.74","-9.2","30.43","2m 3f 29y","4209","164","118","2.25","","64","0","0","0","20","3","0","0","0","0","4","1","4209","118","2.25","3.35","62","86","88","87","83","","","3","4","14","0","0","0","1","4","10","1","0","1","0","1","2","1","6","3","14","0","0","62"
"11/11/2024 2:50:00 PM","Kempton","4510","Chase","Good","Hcap-Mare-Cha","0","","","Holly","0","163","22","Righty Malta","Voiladenuo","1/38/85-14204","","1","0","69","69","0","0","0","6","122","3","6","6","300","5","626","326","4","88","87","85","66","66","4","66","3","66","2","66","1","66","3","66","2","0","4","0","0","9","10","7.5","73","66","58","67","59","66","66","100","18.18","10.5","9.09","2m 2f","3960","157","124","18.5","","22","0","0","1","10","0","0","0","0","0","2","0","3960","124","18.5","12.19","66","0","0","0","0","","","0","0","2","0","0","0","0","0","6","0","0","1","0","1","3","2","6","0","2","0","0","66"
"11/11/2024 2:50:00 PM","Kempton","4510","Chase","Good","Hcap-Mare-Cha","0","","","Ilovethenightlife","0","165","26","Belle De Londres","Walk In The Park","115P5-1P533","","1","0","72","72","0","0","2","5","124","2","8.5","3","320","2","650","330","3","89","88","95","58","59","5","59","5","59","4","59","4","59","5","59","4","0","4","0","0","7","5.5","5.5","83","59","49","56","56","57","71","78.57","25","10","6.25","2m 4f","4400","154","126","8.5","","26","0","0","1","13","2","0","0","0","0","4","0","4400","126","8.5","11.9","59","0","0","0","0","","","1","0","4","1","0","5","1","0","4","0","0","0","1","0","6","2","6","1","4","0","0","59"
"11/11/2024 2:50:00 PM","Kempton","4510","Chase","Good","Hcap-Mare-Cha","0","","","Mulberry Hill","0","158","33","Massini Rose","Califet","F4O31P-5553","","1","0","61","50","80","53","4","2","117","5","8","5","296","6","622","326","4","88","93","90","55","72","2","60","4","60","3","60","3","60","4","60","3","58","3","60","0","4.5","4.5","5.5","73","50","48","56","56","58","72","86.36","13.64","-7.63","22.73","2m 5f 55y","4675","161","113","10.75","","33","0","0","6","16","0","0","0","0","1","2","0","4675","113","10.75","4.87","50","62","67","40","79","","","1","4","15","3","2","11","1","0","5","1","0","2","0","0","1","2","6","1","15","0","0","50"
"11/11/2024 2:50:00 PM","Kempton","4510","Chase","Good","Hcap-Mare-Cha","0","","","Sacre Coeur","3","171","7","Singaporette","Montmartre","2326304621","","1","0","79","92","84","60","8","1","130","1","3.13","1","363","1","698","335","2","93","87","89","66","80","1","77","1","67","1","65","2","73","1","77","1","73","1","51","53","3.25","3.75","8","80","77","55","67","61","73","78","87.5","15.63","5.38","21.88","3m 1f 152y","5652","164","123","0","","7","0","0","18","14","0","0","0","0","4","1","0","5652","123","0","5.56","77","71","84","60","69","","","2","5","15","0","1","2","2","2","12","0","0","0","2","0","5","1","12","2","15","0","0","77"
"11/11/2024 2:50:00 PM","Kempton","4510","Chase","Good","Hcap-Mare-Cha","0","","","Trapista","10","156","117","Quezon Sun","Golden Horn","42356-01112","","1","0","86","80","88","91","4","2","115","6","9.5","2","304","4","624","320","6","88","78","77","77","70","3","70","2","55","5","56","5","67","2","54","5","67","2","70","58","6","6.5","11","70","54","48","63","55","67","69","95.24","19.05","1.75","14.29","2m 4f","4400","163","113","1.75","","117","0","0","16","5","0","0","0","0","3","1","0","4400","113","1.75","7","54","90","88","91","91","","","3","1","11","2","1","8","0","0","2","0","0","0","1","1","4","0","6","3","11","0","0","54"
"11/11/2024 3:05:00 PM","Carlisle","4390","Chase","Good","Hcap-Mare-Cha","0","","","Baby Chou","0","154","96","Angel Lopez","Sholokhov","773350P-407","","1","0","61","45","76","0","2","7","90","5","17","6","256","7","594","338","1","88","89","87","74","44","4","44","4","37","4","37","4","37","4","31","4","44","3","0","0","11","8","8.5","64","55","40","43","50","44","58","87.5","0","-11","18.18","2m 160y","3680","160","87","13.1999998092651","","96","0","0","2","6","3","0","0","0","0","0","0","3680","87","13.1999998092651","10.5","55","53","27","56","75","","","0","1","6","0","0","2","0","0","5","0","0","0","0","1","2","0","3","0","6","0","0","55"
"11/11/2024 3:05:00 PM","Carlisle","4390","Chase","Good","Hcap-Mare-Cha","0","","","Bolintlea","0","166","56","Lady Boulea","Le Fou","332/1725-368","","1","0","66","40","82","76","6","2","102","2","6.5","2","330","2","655","325","3","98","82","93","52","63","2","63","2","52","3","56","2","56","3","49","2","63","1","56","0","11","13","11","63","46","53","52","55","49","59","100","5.88","-13.5","58.82","2m 4f","4400","163","100","39.25","","56","0","0","8","5","4","0","0","0","1","0","0","4400","100","39.25","15.95","46","83","78","87","83","","","0","3","7","0","2","4","1","4","8","0","0","0","0","5","6","1","4","0","7","0","0","46"
